Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;1838,977;0,4542654;3,31306;0,8690556;363,0815;5;33;0,825;8;4,45;0,07310437;0,7310436;0,8446146;79,71142;0,4961647;1;1;1;0;0;0,1;0,1
0,9999996;1852,482;0,4556672;3,356066;0,8920331;0,06262737;5;33;0,825;7;4,325;0,08709086;0,8709086;0,9987761;63,41199;0,5032522;1;1;1;0;0;0,1;0,1
1,499999;1866,602;0,4571213;3,400317;0,9107929;0,06853675;6;33;0,825;6;4,55;0,09069343;0,9069343;0,9999997;66,76383;0,5301064;1;1;1;0;0;0,1;0,1
1,999999;1881,636;0,4586565;3,449642;0,9283187;0,09181448;10;33;0,825;4;4,475;0,09252129;0,9252129;0,9921947;54,93011;0,587025;1;1;1;0;0;0,1;0,1
2,499998;1896,069;0,4601184;3,496778;0,9409389;0,109927;13;36;0,9;3;4,075;0,09509316;0,9509316;0,9732574;50,00377;0,6064467;1;1;1;0;0;0,1;0,1
2,999998;1912,395;0,4617574;3,5525;0,9583869;0,1507838;20;39;0,975;2;4,225;0,09492171;0,9492171;0,973556;47,24773;0,6324404;1;1;1;0;0;0,1;0,1
3,499997;1928,832;0,463393;3,60892;0,9686448;0,1439815;20;39;0,975;2;4,075;0,09480875;0,9480875;0,9723974;25,31736;0,6694864;1;1;1;0;0;0,1;0,1
3,999997;1947,493;0,4652318;3,675277;0,986099;0,1791772;20;39;0,975;2;4,025;0,09517507;0,9517507;0,9761546;16,59903;0,682088;1;1;1;0;0;0,1;0,1
4,499997;1965,547;0,4669931;3,740706;0,9914539;0,2487402;40;40;1;1;3,975;0,09504262;0,9504262;0,9504262;10,69722;0,7307411;1;1;1;0;0;0,1;0,1
4,999996;1981,256;0,4685114;3,796746;0,980727;0,219358;40;40;1;1;3,825;0,09670768;0,9670768;0,9670768;17,91579;0,7661087;1;1;1;0;0;0,1;0,1
5,499996;1999,373;0,4702464;3,863304;0,9804038;0,2442738;40;40;1;1;3,725;0,08870412;0,9747705;0,9747705;19,45777;0,7772325;1;1;1;0;0;0,1;0,091
5,999995;2016,339;0,471856;3,927285;0,9849252;0,2952099;40;40;1;1;3,675;0,0791961;0,9777296;0,9777296;13,52047;0,7905487;1;1;1;0;0;0,1;0,081
6,499995;2031,654;0,4732961;3,985197;0,9893619;0,3228242;40;40;1;1;3,75;0,07155013;0,9937519;0,9937519;2,025531;0,8083448;1;1;1;0;0;0,1;0,072
6,999994;2043,496;0,4744023;4,029929;0,9935949;0,33448;40;40;1;1;3,8;0,06279964;0,9968197;0,9968197;-16,8408;0,8428655;1;1;1;0;0;0,1;0,063
7,499994;2054,62;0,4754342;4,072824;0,9953775;0,3059844;40;40;1;1;3,8;0,05400001;1;1;-0,324608;0,8523365;1;1;1;0;0;0,1;0,054
7,999993;2064,177;0,4763166;4,109681;0,995443;0,2152695;40;40;1;1;3,8;0,0534265;0,9893795;0,9893797;-2,455024;0,8383213;1;1;1;0;0;0,1;0,054
8,500005;2071,153;0,4769575;4,136252;0,9936508;0,2629359;40;40;1;1;3,7;0,035;0,9999999;0,9999999;-15,6151;0,8881445;1;1;1;0;0;0,1;0,035
9,000016;2076,665;0,4774624;4,157928;0,9957976;0,2150942;40;40;1;1;3,75;0,03461872;0,9891062;0,9891061;-21,63903;0,8840739;1;1;1;0;0;0,1;0,035
9,500028;2082,06;0,4779551;4,17925;0,9979662;0,2266885;40;40;1;1;3,75;0,03479388;0,9941108;0,9941108;10,47174;0,8865806;1;1;1;0;0;0,1;0,035
10,00004;2086,247;0,4783364;4,195487;0,9984458;0,2466506;40;40;1;1;3,7;0,03468578;0,9910223;0,9910223;7,048377;0,8944842;1;1;1;0;0;0,1;0,035
10,50005;2082,889;0,4780304;4,181907;0,9916131;0,04665842;40;40;1;1;3,7;0,035;1;1;169,688;0,4773341;5;1;1;0;0;0,1;0,035
11,00006;2072,894;0,4771171;4,14208;0,97962;0,03837857;40;40;1;1;3,75;0,035;0,9999999;0,9999999;153,8658;0,4788184;5;1;1;0;0;0,1;0,035
11,50007;2062,666;0,4761772;4,101617;0,9676882;0,03277458;40;40;1;1;3,75;0,035;1;0,9999999;145,5271;0,4986905;5;1;1;0;0;0,1;0,035
12,00008;2052,369;0,4752262;4,061153;0,9558587;0,03450003;40;40;1;1;3,75;0,035;0,9999999;0,9999999;139,1452;0,5183527;5;1;1;0;0;0,1;0,035
12,5001;2041,959;0,474259;4,020479;0,9440683;0,03638521;40;40;1;1;3,75;0,035;1;1;134,2617;0,5370635;5;1;1;0;0;0,1;0,035
13,00011;2031,416;0,4732741;3,979545;0,9323007;0,03821597;40;40;1;1;3,75;0,035;0,9999999;1;130,5852;0,5546402;5;1;1;0;0;0,1;0,035
13,50012;2020,842;0,4722807;3,938724;0,9206591;0,03999804;40;40;1;1;3,75;0,035;1;0,9999999;127,7781;0,5707915;5;1;1;0;0;0,1;0,035
14,00013;2010,125;0,4712682;3,89761;0,9090221;0,04164105;40;40;1;1;3,75;0,035;1;0,9999999;125,4553;0,5856833;5;1;1;0;0;0,1;0,035
14,50014;1999,021;0,4702129;3,855298;0,8974102;0,04745698;40;40;1;1;3,75;0,035;1;1;121,2946;0,5735874;5;5;1;0;0;0,1;0,035
15,00015;1987,46;0,4691075;3,811556;0,8857637;0,0535083;40;40;1;1;3,75;0,035;1;1;118,9292;0,5839567;5;5;1;0;0;0,1;0,035
15,50016;1976,288;0,4680327;3,769498;0,8743499;0,03798584;40;40;1;1;3,8;0,035;0,9999999;0,9999999;172,798;0,5920216;5;5;1;0;0;0,1;0,035
16,00018;1965,054;0,4669452;3,727424;0,8627667;0,03303679;40;40;1;1;3,8;0,035;1;1;169,4291;0,6025;5;5;1;0;0;0,1;0,035
16,50019;1953,835;0,4658527;3,685658;0,8513416;0,03089437;40;40;1;1;3,85;0,035;1;1;176,9272;0,5986086;5;5;1;0;0;0,1;0,035
17,0002;1942,482;0,46474;3,643647;0,8400185;0,006642113;40;40;1;1;3,85;0,035;1;0,9999999;-165,0308;0,6032823;5;5;1;0;0;0,1;0,035
17,50021;1931,125;0,46362;3,601862;0,8288247;0,01476018;40;40;1;1;3,95;0,035;0,9999999;1;-106,4323;0,5831906;5;5;1;0;0;0,1;0,035
18,00022;1919,694;0,4624857;3,56004;0,8176657;0,04030057;40;40;1;1;3,95;0,035;0,9999999;1;-107,44;0,5937206;5;5;1;0;0;0,1;0,035
18,50023;1908,22;0,4613395;3,518327;0,8066324;0,0318391;40;40;1;1;4;0,035;0,9999999;1;-80,62905;0,5931509;5;5;1;0;0;0,1;0,035
19,00024;1896,543;0,4601661;3,476164;0,7955905;0,01659723;40;40;1;1;4,05;0,035;0,9999999;0,9999999;-123,6607;0,5866963;5;5;1;0;0;0,1;0,035
19,50026;1885,047;0,4590028;3,434888;0,784537;0,02353177;40;40;1;1;4,15;0,035;1;1;160,2618;0,5772439;5;5;1;0;0;0,1;0,035
20,00027;1873,694;0,4578467;3,394445;0,7735584;0,03951583;40;40;1;1;4,25;0,035;1;1;168,7268;0,5597748;5;5;1;0;0;0,1;0,035
20,50028;1862,3;0,4566794;3,354181;0,7626305;0,04216645;40;40;1;1;4,4;0,035;1;1;151,3389;0,5440748;5;5;1;0;0;0,1;0,035
21,00029;1851,14;0,4555282;3,314928;0,7519873;0,05960759;40;40;1;1;4,45;0,035;0,9999999;0,9999999;145,443;0,552371;5;5;1;0;0;0,1;0,035
21,5003;1840,054;0,4543777;3,276194;0,742575;0,07580245;40;40;1;1;4,45;0,035;1;1;144,5187;0,564506;5;5;1;0;0;0,1;0,035
22,00031;1828,907;0,4532133;3,237486;0,7331984;0,08733278;40;40;1;1;4,55;0,035;1;0,9999999;133,6548;0,5643988;5;5;1;0;0;0,1;0,035
22,50032;1817,881;0,4520541;3,199502;0,7238883;0,1111808;40;40;1;1;4,6;0,03499999;0,9999998;1;142,456;0,560563;5;5;1;0;0;0,1;0,035
23,00034;1806,902;0,4508928;3,161952;0,7147213;0,1191686;40;40;1;1;4,6;0,035;1;1;142,6742;0,5725354;5;5;1;0;0;0,1;0,035
23,50035;1795,871;0,4497182;3,124471;0,7055852;0,1243568;40;40;1;1;4,6;0,035;0,9999999;0,9999998;143,1045;0,5918659;5;3,47;1;0;0;0,1;0,035
24,00036;1785,04;0,4485572;3,087933;0,6965585;0,10936;40;40;1;1;4,7;0,035;1;1;143,7124;0,5881287;5;1,85;1;0;0;0,1;0,035
24,50037;1774,316;0,4474012;3,052032;0,6876808;0,1009227;40;40;1;1;4,7;0,035;1;1;144,3819;0,6007612;5;1,85;1;0;0;0,1;0,035
25,00038;1763,596;0,446238;3,016399;0,6788576;0,1145132;40;40;1;1;4,85;0,035;1;1;153,5086;0,5841789;5;1,85;1;0;0;0,1;0,035
25,50039;1753,008;0,4450817;2,981483;0,6701303;0,1185649;40;40;1;1;5;0,035;0,9999999;1;164,3246;0,5829226;5;1,85;1;0;0;0,1;0,035
26,0004;1742,611;0,4439391;2,947493;0,6614284;0,1250441;40;40;1;1;5;0,035;0,9999999;0,9999999;172,3928;0,5693529;5;1,85;1;0;0;0,1;0,035
26,50042;1732,252;0,442794;2,913895;0,6528674;0,1254731;40;40;1;1;5,05;0,035;0,9999999;1;173,1972;0,57666;5;1,85;1;0;0;0,1;0,035
27,00043;1721,986;0,4416521;2,880901;0,6443264;0,1358562;40;40;1;1;5,15;0,035;1;0,9999999;179,6176;0,5833893;5;1,85;1;0;0;0,1;0,035
27,50044;1711,66;0,4404963;2,847942;0,635865;0,1397022;40;40;1;1;5,35;0,03499999;0,9999998;0,9999999;175,8092;0,582575;5;1,85;1;0;0;0,1;0,035
28,00045;1701,283;0,4393277;2,814995;0,6274739;0,1545693;40;40;1;1;5,4;0,035;0,9999999;0,9999998;169,4254;0,5872704;5;1,85;1;0;0;0,1;0,035
28,50046;1690,971;0,4381591;2,782474;0,6191524;0,158683;40;40;1;1;5,5;0,035;1;0,9999999;171,4866;0,580164;5;1,85;1;0;0;0,1;0,035
29,00047;1680,873;0,4370076;2,750835;0,6108848;0,1713531;40;40;1;1;5,5;0,035;0,9999999;0,9999999;171,8766;0,593083;5;1,85;1;0;0;0,1;0,035
29,50048;1670,971;0,4358712;2,720008;0,6027044;0,1612676;40;40;1;1;5,5;0,035;0,9999999;0,9999999;166,7148;0,5893015;5;1,85;1;0;0;0,1;0,035
30,0005;1661,138;0,4347363;2,689573;0,5947786;0,1423898;40;40;1;1;5,55;0,035;0,9999999;0,9999999;164,1175;0,595405;5;1,85;1;0;0;0,1;0,035
30,50051;1651,553;0,4336232;2,660123;0,5870798;0,1613231;40;40;1;1;5,75;0,035;1;1;150,9995;0,6013037;5;1,85;1;0;0;0,1;0,035
31,00052;1642,265;0,4325382;2,6318;0,579226;0,185859;40;40;1;1;5,8;0,035;0,9999999;1;153,5377;0,6077539;5;1,85;1;0;0;0,1;0,035
31,50053;1633,079;0,4314592;2,603956;0,5714443;0,1770132;40;40;1;1;5,85;0,035;1;1;156,5095;0,6173341;5;1,85;1;0;0;0,1;0,035
32,00054;1624,122;0,4304013;2,576963;0,5637759;0,17531;40;40;1;1;6;0,035;1;1;159,9988;0,61719;5;1,85;1;0;0;0,1;0,035
32,50055;1615,446;0,4293707;2,550982;0,5561426;0,1953426;40;40;1;1;6;0,035;1;1;164,4772;0,6324525;5;1,85;1;0;0;0,1;0,035
33,00056;1606,817;0,4283402;2,525297;0,5486069;0,2009515;40;40;1;1;6,05;0,035;1;1;163,1583;0,6422135;5;1,85;1;0;0;0,1;0,035
33,50058;1598,239;0,42731;2,499955;0,5411537;0,192739;40;40;1;1;6,05;0,035;0,9999999;0,9999999;179,0007;0,6372617;5;1,85;1;0;0;0,1;0,035
34,00059;1589,838;0,426296;2,475337;0,5340506;0,1754878;40;40;1;1;6,05;0,035;0,9999999;1;179,783;0,651067;5;1,85;1;0;0;0,1;0,035
34,5006;1581,547;0,4252897;2,451247;0,5269929;0,1751876;40;40;1;1;6,1;0,035;1;1;175,0172;0,6339186;5;1,85;1;0;0;0,1;0,035
