Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;1950,242;0,4655014;3,680964;0,8886613;1462,739;20;36;0,9;2;4,3;0,07304787;0,7304787;0,7163337;64,18314;0,5426162;1;1;1;0;0;0,1;0,1
0,9999996;1965,679;0,4670056;3,733738;0,9173781;0,04153617;40;40;1;1;4,025;0,09993;0,9993;0,9993;-162,4558;0,5599273;1;1;1;0;0;0,1;0,1
1,499999;1978,094;0,4682069;3,776626;0,9295885;0,04125828;40;40;1;1;3,975;0,09988761;0,9988761;0,998876;-115,3105;0,5770723;1;1;1;0;0;0,1;0,1
1,999999;1984,715;0,4688437;3,79889;0,929366;0,08330142;40;40;1;1;3,9;0,09965982;0,9965981;0,9965981;-176,8886;0,7275291;2,96;1;1;0;0;0,1;0,1
2,499998;1964,775;0,466918;3,723809;0,9033252;0,04972627;40;40;1;1;4;0,09999996;0,9999996;0,9999996;126,5756;0,5364304;2,96;1;1;0;0;0,1;0,1
2,999998;1942,88;0,4647792;3,643317;0,8749984;0,05624751;40;40;1;1;4,15;0,09999996;0,9999996;0,9999996;116,8647;0,5400122;3,44;1;1;0;0;0,1;0,1
3,499997;1920,798;0,4625957;3,563581;0,8479666;0,04121602;40;40;1;1;4,3;0,09999996;0,9999996;0,9999996;102,7671;0,642083;2,2;1;1;0;0;0,1;0,1
3,999997;1899,38;0,4604518;3,487137;0,8255882;0,04483346;40;40;1;1;4,45;0,09999996;0,9999996;0,9999996;103,394;0,7355088;2,05;1;1;0;0;0,1;0,1
4,499997;1878,86;0,4583738;3,41469;0,8088693;0,03808918;40;40;1;1;4,75;0,09999996;0,9999996;0,9999996;68,2084;0,8037658;1,62;1;1;0;0;0,1;0,1
4,999996;1856,396;0,4560711;3,33739;0,7853448;0,06677216;40;40;1;1;4,85;0,09999996;0,9999996;0,9999996;27,18635;0,5464849;5;1;1;0;0;0,1;0,1
5,499996;1834,548;0,4538035;3,264449;0,7564777;0,08509287;40;40;1;1;5,45;0,09999996;0,9999996;0,9999996;50,11885;0,5461082;5;1;1;0;0;0,1;0,1
5,999995;1813,757;0,4516187;3,196721;0,7287552;0,09683786;40;40;1;1;5,6;0,09999996;0,9999996;0,9999996;65,51734;0,5464289;5;1;1;0;0;0,1;0,1
6,499995;1793,567;0,4494718;3,132198;0,7020484;0,08876452;40;40;1;1;5,7;0,09999996;0,9999996;0,9999996;91,14302;0,5744242;5;1;1;0;0;0,1;0,1
6,999994;1773,432;0,4473052;3,068877;0,6766854;0,083305;40;40;1;1;5,85;0,09999996;0,9999996;0,9999996;111,9582;0,6062833;5;1;1;0;0;0,1;0,1
7,499994;1753,975;0,4451877;3,009003;0,6533884;0,07081033;40;40;1;1;6,05;0,09999996;0,9999996;0,9999996;-177,7764;0,6127834;5;1;1;0;0;0,1;0,1
7,999993;1736,297;0,4432424;2,956263;0,6331697;0,1063354;40;40;1;1;6,25;0,09999996;0,9999996;0,9999996;-167,7475;0,638272;5;1;1;0;0;0,1;0,1
8,500005;1719,101;0,44133;2,905469;0,6141189;0,1300941;40;40;1;1;6,25;0,09999996;0,9999996;0,9999996;-165,3228;0,6787175;5;1;1;0;0;0,1;0,1
