Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;1915,5;0,4620677;3,582306;0,9197012;332,5239;13;37;0,925;3;4,1;0,07852036;0,7852036;0,7948146;-90,05462;0,4853109;1;1;1;0;0;0,1;0,1
0,9999996;1926,483;0,4631602;3,619497;0,9390815;0,107031;13;37;0,925;3;4,15;0,09071331;0,9071332;0,9266305;-82,73428;0,5320997;1;1;1;0;0;0,1;0,1
1,499999;1939,456;0,4644425;3,664613;0,9578627;0,1279014;13;37;0,925;3;4,225;0,09067889;0,9067888;0,9262583;-86,59235;0,5813121;1;1;1;0;0;0,1;0,1
1,999999;1954,142;0,4658825;3,71638;0,9753692;0,1299438;13;37;0,925;3;4,15;0,09247614;0,9247614;0,945688;-128,3156;0,6220118;1;1;1;0;0;0,1;0,1
2,499998;1969,065;0,4673344;3,768985;0,9880254;0,1406431;20;39;0,975;2;4,075;0,09589963;0,9589962;0,9835858;-122,1686;0,660754;1;1;1;0;0;0,1;0,1
2,999998;1983,362;0,4687139;3,818973;0,9834538;0,07328079;20;39;0,975;2;3,925;0,09540076;0,9540076;0,9784693;-160,0777;0,6738706;1;1;1;0;0;0,1;0,1
3,499997;1997,836;0,4700999;3,870409;0,9799016;0,1103851;20;39;0,975;2;3,95;0,09633627;0,9633627;0,9880643;156,3579;0,7031118;1;1;1;0;0;0,1;0,1
3,999997;2016,656;0,4718859;3,939902;0,9853051;0,09057406;20;39;0,975;2;3,8;0,09722825;0,9722825;0,9972128;162,0629;0,7072579;1;1;1;0;0;0,1;0,1
4,499997;2036,479;0,4737478;4,01417;0,9910937;0,06723482;20;39;0,975;2;3,55;0,09497357;0,9497357;0,9740878;160,8424;0,6773686;1;1;1;0;0;0,1;0,1
4,999996;2052,53;0,4752407;4,07487;0,9865854;0,1761308;20;39;0,975;2;3,55;0,09662278;0,9662278;0,9910029;156,3576;0,7098281;1;1;1;0;0;0,1;0,1
