Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2060,077;0,4759386;4,134623;0,901768;0;20;36;0,9;2;3,9;0;0;0;0;0;1;1;1;0;0;0,1;0,1
0,9999996;2060,077;0,4759386;4,134623;0,901768;0;20;36;0,9;2;3,9;0;0;0;0;0;1;1;1;0;0;0,1;0,1
1,499999;2060,077;0,4759386;4,134623;0,901768;0;20;36;0,9;2;3,9;0;0;0;0;0;1;1;1;0;0;0,1;0,1
1,999999;2060,077;0,4759386;4,134623;0,901768;0;20;36;0,9;2;3,9;0;0;0;0;0;1;1;1;0;0,04;0,1;0,1
2,499998;2060,077;0,4759386;4,134623;0,901768;0;20;36;0,9;2;3,9;0;0;0;0;0;1;1;1;0;0,09;0,1;0,1
2,999998;2060,077;0,4759386;4,134623;0,901768;0;20;36;0,9;2;3,9;0;0;0;0;0;1;1;1;0;0,09;0,1;0,1
3,499997;2060,077;0,4759386;4,134623;0,901768;0;20;36;0,9;2;3,9;0;0;0;0;0;1;1;1;0;0,17;0,1;0,1
3,999997;2060,077;0,4759386;4,134623;0,901768;0;20;36;0,9;2;3,9;0;0;0;0;0;1;1;1;0;0,17;0,1;0,1
4,499997;2060,077;0,4759386;4,134623;0,901768;0;20;36;0,9;2;3,9;0;0;0;0;0;1;1;1;0;0,17;0,1;0,1
4,999996;2060,077;0,4759386;4,134623;0,901768;0;20;36;0,9;2;3,9;0;0;0;0;0;1;1;1;0;0,17;0,1;0,1
5,499996;2060,077;0,4759386;4,134623;0,901768;0;20;36;0,9;2;3,9;0;0;0;0;0;1;1;1;0;0,17;0,1;0,1
5,999995;2060,077;0,4759386;4,134623;0,901768;0;20;36;0,9;2;3,9;0;0;0;0;0;1;1;1;0;0,17;0,1;0,1
6,499995;2059,417;0,4758779;4,131974;0,9008154;0,350368;10;29;0,725;4;3,5;0,02755122;0,2755122;0,2706114;-174,5566;0,3531832;1;1;1;0,3;0,17;0,1;0,1
6,999994;2051,034;0,4751023;4,098268;0,8929579;0,4744224;13;36;0,9;3;3,65;0,08931439;0,8931438;0,8812711;-178,1261;0,4708745;1;1;1;0,3;0,17;0,1;0,1
7,499994;2041,63;0,4742282;4,059451;0,8959427;0,5369;13;36;0,9;3;3,7;0,09687844;0,9687844;0,9653161;179,8854;0,5004919;1;1;1;0,3;0,17;0,1;0,1
7,999993;2031,142;0,4732486;4,015543;0,884639;0,5407513;13;36;0,9;3;3,75;0,09703671;0,9703671;0,9679493;-176,7939;0,5145725;1;1;1;0,3;0,17;0,1;0,1
8,500005;2023,334;0,4725153;3,982348;0,8780611;0,5257641;13;36;0,9;3;3,725;0,09904455;0,9904454;0,9893839;-179,3447;0,4942249;1;1;1;0,3;0,17;0,1;0,1
9,000016;2016,992;0,4719176;3,954997;0,8741494;0,4907472;13;36;0,9;3;3,775;0,09926503;0,9926503;0,9918339;-174,5859;0,4365007;1;1;1;0,3;0,17;0,1;0,1
9,500028;2006,947;0,4709668;3,913478;0,8610981;0,4188616;20;36;0,9;2;3,775;0,0970511;0,970511;0,9899125;-176,471;0,3763323;1;1;1;0,3;0,17;0,074;0,1
10,00004;1998,323;0,4701465;3,878468;0,8511518;0,3939739;13;35;0,875;3;3,875;0,09874105;0,9874105;0,9871405;-169,815;0,3854194;1;1;1;0,3;0,17;0,048;0,1
10,50005;1988,688;0,4692252;3,84073;0,8369187;0,3347839;10;25;0,625;4;3,825;0,09744864;0,9744864;0,9753392;-165,3897;0,3159958;1;1;1;0,3;0,17;0,048;0,1
11,00006;1983,364;0,4687145;3,821378;0,8299673;0,327209;40;40;1;1;34,5;0,03072318;0,3072318;0,3072318;-158,0554;0,9837909;1;1;1;0,3;0,17;0,048;0,1
11,50007;1982,594;0,4686401;3,818368;0,8258579;0,9989171;40;40;1;1;35,8;0,09525778;0,9525778;0,9525777;-156,0883;0,9993446;1;1;1;0,3;0,17;0,048;0,1
12,00008;1980,937;0,4684807;3,811802;0,8181975;0,9958796;40;40;1;1;35,85;0,09484159;0,9484159;0,948416;-147,73;0,9926587;1;1;1;0,3;0,17;0,048;0,1
12,5001;1978,736;0,4682685;3,80293;0,8114088;0,992153;40;40;1;1;35,575;0,09900808;0,9900808;0,9900808;-134,9756;0,9995189;1;1;1;0,3;0,17;0,048;0,1
13,00011;1977,187;0,4681189;3,796683;0,8060399;0,9940101;40;40;1;1;35,775;0,09758336;0,9758336;0,9758337;-119,3499;0,9921411;1;1;1;0,3;0,17;0,048;0,1
13,50012;1976,181;0,4680221;3,79261;0,8026263;0,9969977;40;40;1;1;35,775;0,09962068;0,9962068;0,9962069;-106,1278;0,999128;1;1;1;0,3;0,17;0,048;0,1
14,00013;1975,729;0,4679785;3,790801;0,8010911;0,9992315;40;40;1;1;35,375;0,09996454;0,9996454;0,9996454;-96,08161;0,9763711;1;1;1;0,3;0,17;0,048;0,1
14,50014;1975,561;0,4679623;3,790092;0,8000709;0,9997157;40;40;1;1;35,25;0,09990404;0,9990404;0,9990404;-93,54379;0,9999219;1;1;1;0,3;0,17;0,048;0,1
15,00015;1975,422;0,4679491;3,789549;0,7999225;0,9999169;40;40;1;1;35,225;0,0999084;0,9990839;0,9990839;-91,68098;0,9999747;1;1;1;0,3;0,17;0,048;0,1
15,50016;1975,393;0,4679464;3,789429;0,799476;0,9999593;40;40;1;1;35,4;0,0999548;0,999548;0,999548;-90,46291;0,9998919;1;1;1;0,3;0,17;0,048;0,1
16,00018;1975,379;0,4679449;3,789371;0,7994801;0,9999809;40;40;1;1;35,4;0,09999996;0,9999996;0,9999996;-90,18934;0,9999197;1;1;1;0,3;0,17;0,048;0,1
16,50019;1975,401;0,4679471;3,78945;0,7994982;0,9999843;40;40;1;1;35,375;0,09994952;0,9994951;0,9994951;-89,88765;0,9999694;1;1;1;0,3;0,17;0,048;0,1
17,0002;1975,425;0,4679497;3,78955;0,7994924;1,000004;40;40;1;1;35,375;0,09998447;0,9998447;0,9998447;-89,17654;0,9999434;1;1;1;0,3;0,17;0,048;0,1
17,50021;1975,454;0,4679522;3,789653;0,7995544;0,9999917;40;40;1;1;35,35;0,09992433;0,9992433;0,9992433;-88,94662;0,9998945;1;1;1;0,3;0,17;0,048;0,1
18,00022;1975,44;0,4679508;3,7896;0,7994727;0,9999843;40;40;1;1;35,35;0,09993292;0,9993291;0,9993291;-89,43337;0,9998438;1;1;1;0,3;0,17;0,048;0,1
