Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;1939,984;0,4644942;3,715104;0,819048;353,1528;10;24;0,6;4;4,2;0,07750966;0,7750965;0,7666054;11,02544;0,5055342;1;1;1;0;0;0,1;0,1
0,9999996;1945,21;0,4650078;3,728338;0,8216385;0,02103754;13;35;0,875;3;4,325;0,08991516;0,8991516;0,9133161;-7,10818;0,5386714;1;1;1;0;0;0,1;0,1
1,499999;1953,418;0,4658116;3,753214;0,8413445;0,02980437;13;35;0,875;3;4,35;0,09307843;0,9307843;0,9494678;-49,24691;0,5735109;1;1;1;0;0;0,1;0,1
1,999999;1963,704;0,4668139;3,786912;0,8594357;0,03624448;13;35;0,875;3;4,35;0,09344289;0,9344289;0,9536331;-57,33585;0,6047247;1;1;1;0;0;0,1;0,1
2,499998;1974,327;0,4678432;3,820901;0,8708082;0,05590431;20;39;0,975;2;4,225;0,0952084;0,952084;0,9764964;-86,67553;0,6394707;1;1;1;0;0;0,1;0,1
2,999998;1986,957;0,4690592;3,863382;0,8852836;0,04412891;20;39;0,975;2;3,975;0,09484097;0,9484097;0,9727279;-124,4431;0,6474034;1;1;1;0;0;0,1;0,1
3,499997;1988,17;0,4691758;3,864726;0,8839067;0,08858361;20;39;0,975;2;3,875;0,09518855;0,9518855;0,9762928;-150,2918;0,7330291;2,3;1;1;0;0;0,1;0,1
3,999997;1971,382;0,4675586;3,802042;0,8608394;0,08738938;20;39;0,975;2;3,875;0,09517935;0,9517935;0,9761984;-169,8092;0,6594754;2,3;1;1;0;0;0,1;0,1
4,499997;1952,037;0,465677;3,731888;0,8459058;0,0682059;20;39;0,975;2;3,975;0,09517078;0,9517078;0,9761105;-177,4955;0,6690463;2,3;1,72;1;0;0;0,1;0,1
4,999996;1929,061;0,4634157;3,649966;0,8315241;0,05316469;20;39;0,975;2;4,125;0,09516227;0,9516227;0,9760232;-159,0189;0,656333;2,3;2,15;1;0;0;0,1;0,1
5,499996;1903,853;0,4609019;3,561617;0,8165207;0,04473703;20;39;0,975;2;4,325;0,09515435;0,9515435;0,9759421;-126,5038;0,6366126;2,3;2,15;1;0;0;0,1;0,1
5,999995;1877,308;0,4582159;3,470381;0,804625;0,04468147;20;39;0,975;2;4,475;0,09514683;0,9514683;0,9758651;-94,82365;0,6334673;2,3;2,15;1;0;0;0,1;0,1
6,499995;1848,098;0,4552132;3,371675;0,7934695;0,0387564;20;39;0,975;2;4,875;0,09513967;0,9513966;0,9757913;-16,95825;0,5209211;2,3;5;1;0;0;0,1;0,1
6,999994;1813,018;0,4515404;3,254611;0,7789006;0,0825332;20;39;0,975;2;5,25;0,09749996;0,9749996;0,9999996;26,87549;0,4594141;2,3;5;1;0;0;0,1;0,1
7,499994;1775,667;0,4475475;3,13217;0,7648729;0,1322301;20;39;0,975;2;5,6;0,09749996;0,9749996;0,9999996;48,25442;0,452002;2,3;5;1;0;0;0,1;0,1
7,999993;1737,866;0,4434157;3,010829;0,7503056;0,1539179;20;39;0,975;2;5,8;0,09749996;0,9749996;0,9999996;52,13626;0,4567314;2,3;5;1;0;0;0,1;0,1
8,500005;1699,972;0,4391796;2,891602;0,7355221;0,1624082;20;39;0,975;2;6,05;0,09749996;0,9749996;0,9999996;54,02312;0,465691;2,3;5;1;0;0;0,1;0,1
