Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;1885,523;0,4590516;3,45564;0,9047555;396,9788;40;40;1;1;3,9;0,06921639;0,6921638;0,6921638;72,92065;0,01610166;1;1;1;0;0;0,1;0,1
0,9999996;1899,348;0,460449;3,502195;0,9152921;0,05882217;40;40;1;1;3,85;0,08831233;0,8831233;0,8831233;-162,1015;0,08905204;1;1;1;0;0;0,1;0,1
1,499999;1918,665;0,4623829;3,570158;0,9352157;0,1031413;40;40;1;1;3,75;0,09373798;0,9373798;0,9373797;-165,6619;0,1304705;1;1;1;0;0;0,1;0,1
1,999999;1940,709;0,4645657;3,649453;0,9496554;0,1319666;40;40;1;1;3,65;0,09542022;0,9542022;0,9542021;-172,1189;0,1288218;1;1;1;0;0;0,1;0,1
2,499998;1965,963;0,4670333;3,741978;0,9688341;0,1976674;40;40;1;1;3,85;0,09362761;0,9362761;0,9362761;-169,3889;0,1806395;1;1;1;0;0;0,1;0,1
2,999998;1993,96;0,4697299;3,846119;0,9799851;0,2268593;40;40;1;1;3,6;0,09151036;0,9151036;0,9151036;-171,4788;0,2182494;1;1;1;0;0;0,1;0,1
3,499997;2025,516;0,4727206;3,965412;0,9895305;0,2636293;40;40;1;1;3,6;0,09294276;0,9294276;0,9294276;-173,8836;0,2212877;1;1;1;0;0;0,1;0,1
3,999997;2058,354;0,4757794;4,090864;0,9895671;0,2695662;40;40;1;1;3,3;0,09220309;0,9220309;0,9220309;-170,9379;0,2147774;1;1;1;0;0;0,1;0,1
4,499997;2091,315;0,4787968;4,21888;0,9894718;0,2833414;40;40;1;1;3,25;0,09317191;0,9317191;0,9317191;-167,9105;0,2868341;1;1;1;0;0;0,1;0,1
4,999996;2122,412;0,481597;4,340458;0,9944144;0,3318219;40;40;1;1;3,15;0,09328375;0,9328375;0,9328375;-174,6829;0,3053876;1;1;1;0;0;0,1;0,1
5,499996;2150,773;0,484111;4,452298;0,9926113;0,3394212;40;40;1;1;3,15;0,09201308;0,9201307;0,9201308;-160,5804;0,2854288;1;1;1;0;0;0,1;0,1
5,999995;2180,847;0,4867376;4,573907;0,991154;0,3583046;40;40;1;1;3,15;0,0935155;0,935155;0,9351552;-158,0283;0,3045631;1;1;1;0;0;0,1;0,1
6,499995;2210,714;0,4893068;4,697328;0,9915065;0,3657418;40;40;1;1;3,1;0,09332506;0,9332506;0,9332506;172,6411;0,3598348;1,41;1;1;0;0;0,1;0,1
6,999994;2216,304;0,4897834;4,719569;0,9718785;0,4215139;40;40;1;1;3,3;0,0949651;0,949651;0,949651;-171,618;0,238617;3,45;1;1;0;0;0,1;0,1
7,499994;2192,574;0,4877511;4,621236;0,9472579;0,1302339;40;40;1;1;3,35;0,09998973;0,9998972;0,9998972;-178,8573;0,0584201;3,45;1;1;0;0;0,1;0,1
7,999993;2165,484;0,4854009;4,510951;0,9228824;0,02516936;40;40;1;1;3,45;0,09812036;0,9812036;0,9812037;-119,628;0,02170231;3,45;3,99;1;0;0;0,1;0,1
8,500005;2131,379;0,4823955;4,373683;0,8946375;0,02952155;40;40;1;1;3,45;0,09769421;0,9769421;0,9769422;-42,33289;0,07465688;3,45;5;1;0;0;0,1;0,1
9,000016;2093,635;0,4790072;4,223958;0,8652211;0,08961887;40;40;1;1;3,65;0,09782749;0,9782749;0,9782749;-19,07055;0,1149329;3,45;5;1;0;0;0,1;0,1
9,500028;2055,117;0,4754803;4,07408;0,8355951;0,170201;40;40;1;1;3,85;0,09918767;0,9918767;0,9918767;-22,70122;0,1903803;3,45;5;1;0;0;0,1;0,1
10,00004;2017,384;0,4719547;3,930634;0,8055226;0,2080509;40;40;1;1;3,9;0,09981481;0,9981481;0,998148;-23,5828;0,211039;3,23;5;1;0;0;0,1;0,1
10,50005;1979,289;0,468322;3,788821;0,7761297;0,2066209;40;40;1;1;4,1;0,09996191;0,9996191;0,9996191;-27,35166;0,1990803;2,99;5;1;0;0;0,1;0,1
11,00006;1939,773;0,4644736;3,644711;0,7474618;0,191088;40;40;1;1;4,3;0,09996834;0,9996834;0,9996834;-30,53348;0,1829502;2,99;5;1;0;0;0,1;0,1
11,50007;1899,534;0,4604675;3,501281;0,7195074;0,1805588;40;40;1;1;4,7;0,09999996;0,9999996;0,9999996;-36,59348;0,1793545;2,99;5;1;0;0;0,1;0,1
12,00008;1859,814;0,4564235;3,363273;0,6923589;0,1602057;40;40;1;1;4,9;0,09974924;0,9974924;0,9974925;-30,4384;0,129902;2,99;5;1;0;0;0,1;0,1
12,5001;1820,767;0,452358;3,23082;0,6658023;0,0845926;40;40;1;1;5,4;0,09980513;0,9980513;0,9980513;-20,08785;0,04477467;2,99;5;1;0;0;0,1;0,1
13,00011;1783,023;0,4483406;3,106173;0,6396485;0,03221148;40;40;1;1;5,65;0,09958079;0,9958079;0,9958079;-41,78709;0,01177125;2,99;5;1;0;0;0,1;0,1
13,50012;1747,048;0,4444278;2,990479;0,6142056;0,0341117;40;40;1;1;6;0,0990361;0,990361;0,990361;173,1516;0,07295597;2,99;5;1;0;0;0,1;0,1
14,00013;1713,138;0,4406621;2,884768;0,5884202;0,07173485;40;40;1;1;6,05;0,09901321;0,9901321;0,9901321;157,9987;0,08066275;2,99;5;1;0;0;0,1;0,1
14,50014;1682,373;0,4371788;2,792442;0,5629573;0,06422313;40;40;1;1;6,4;0,09970703;0,9970703;0,9970703;107,499;0,0550797;2,99;5;1;0;0;0,1;0,1
15,00015;1656,226;0,4341666;2,717838;0,5378945;0,0328845;40;40;1;1;6,85;0,09999996;0,9999996;0,9999996;19,45448;0,01899307;2,99;5;1;0;0;0,1;0,1
15,50016;1633,435;0,4315014;2,656399;0,5128208;0,02228691;40;40;1;1;7,25;0,09999996;0,9999996;0,9999996;-69,7972;0,04274556;2,99;5;1;0;0;0,1;0,1
16,00018;1612,909;0,4290683;2,604011;0,4879297;0,07144272;40;40;1;1;7,95;0,09999996;0,9999996;0,9999996;-87,67113;0,09873252;2,99;5;1;0;0;0,1;0,1
16,50019;1593,858;0,4267817;2,558025;0,4648391;0,1034766;40;40;1;1;8,15;0,09999996;0,9999996;0,9999996;-101,7476;0,1037312;2,99;5;1;0;0;0,1;0,1
17,0002;1576,513;0,4246762;2,519729;0,4461639;0,09668238;40;40;1;1;8,55;0,09999996;0,9999996;0,9999996;-127,0917;0,08705382;2,99;5;1;0;0;0,1;0,1
17,50021;1561,276;0,4228069;2,490293;0,4282923;0,09244359;40;40;1;1;9,2;0,09999996;0,9999996;0,9999996;-158,0259;0,1102774;2,99;5;1;0;0;0,1;0,1
18,00022;1547,376;0,4210858;2,466458;0,4129322;0,1307819;40;40;1;1;9,8;0,09999996;0,9999996;0,9999996;176,3307;0,1523667;2,99;5;1;0;0;0,1;0,1
18,50023;1533,339;0,4193323;2,443323;0,4017952;0,1807234;40;40;1;1;10,15;0,0999596;0,9995959;0,9995959;160,2926;0,2301175;2,99;5;1;0;0;0,1;0,1
19,00024;1518,17;0,4174189;2,417414;0,3883736;0,2790823;40;40;1;1;10,7;0,0980848;0,980848;0,980848;144,0594;0,3046601;2,99;5;1;0;0;0,1;0,1
19,50026;1501,152;0,4152502;2,385421;0,3730869;0,3738178;40;40;1;1;11,15;0,09999996;0,9999996;0,9999996;130,6755;0,4122199;2,99;5;1;0;0;0,1;0,1
20,00027;1483,247;0,4129413;2,351027;0,3570044;0,4452098;40;40;1;1;11,5;0,09999996;0,9999996;0,9999996;116,6295;0,4813811;2,99;5;1;0;0;0,1;0,1
20,50028;1465,059;0,4105684;2,316353;0,3405148;0,5199394;40;40;1;1;11,9;0,09999996;0,9999996;0,9999996;105,1917;0,5648001;2,99;5;1;0;0;0,1;0,1
21,00029;1446,662;0,4081382;2,280492;0,3232689;0,6100555;40;40;1;1;12,2;0,09999996;0,9999996;0,9999996;98,37001;0,6513413;2,99;5;1;0;0;0,1;0,1
21,5003;1429,319;0,4058198;2,246346;0,3075795;0,6719324;20;21;0,525;2;12,6;0,09999996;0,9999996;1;94,38771;0,6832849;2,99;5;1;0;0;0,1;0,1
