Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2060,529;0,4759803;4,152576;0,894278;369,5486;13;35;0,875;3;3,65;0,06868351;0,6868351;0,6888288;-122,9179;0,08662115;1;1;1;0;0;0,1;0,1
0,9999996;2074,478;0,477262;4,203645;0,9117536;0,118678;20;39;0,975;2;3,5;0,0869114;0,8691139;0,8913989;-144,5076;0,07236313;1;1;1;0;0;0,1;0,1
1,499999;2088,109;0,478506;4,25383;0,9179717;0,16722;20;39;0,975;2;3,75;0,08935893;0,8935893;0,9165019;-135,4156;0,1677043;1;1;1;0;0;0,1;0,1
1,999999;2104,701;0,4800076;4,316171;0,9287413;0,1843778;20;39;0,975;2;3,65;0,08867851;0,8867851;0,9095231;-124,4855;0,1271916;1;1;1;0;0;0,1;0,1
2,499998;2120,66;0,4814402;4,374958;0,9378333;0,2025962;20;39;0,975;2;3,6;0,08698775;0,8698775;0,8921821;-157,7153;0,2650892;1;1;1;0;0;0,1;0,1
2,999998;2135,325;0,4827461;4,42886;0,9450467;0,2514245;20;39;0,975;2;3,45;0,08460605;0,8460605;0,8677543;-166,1459;0,2816468;1;1;1;0;0;0,1;0,1
3,499997;2151,779;0,4841997;4,490007;0,9512634;0,2491226;40;40;1;1;3,35;0,08630699;0,8630699;0,86307;-166,2336;0,2279788;1;1;1;0;0;0,1;0,1
3,999997;2170,281;0,4858195;4,558465;0,9643361;0,2274795;40;40;1;1;3,35;0,08649015;0,8649015;0,8649016;-156,6782;0,2289783;1;1;1;0;0;0,1;0,1
4,499997;2191,088;0,4876229;4,639122;0,972027;0,319466;40;40;1;1;3,25;0,09236182;0,9236182;0,9236182;-162,8851;0,3650984;1;1;1;0;0;0,1;0,1
4,999996;2211,608;0,4893835;4,719056;0,9770781;0,339215;40;40;1;1;3,1;0,09491472;0,9491472;0,9491473;-158,2646;0,32197;1;1;1;0;0;0,1;0,1
5,499996;2232,412;0,4911497;4,802509;0,9842781;0,3489659;40;40;1;1;3,15;0,09362288;0,9362288;0,9362288;-167,545;0,3618802;1;1;1;0;0;0,1;0,1
5,999995;2253,866;0,492952;4,890389;0,9874759;0,3597369;40;40;1;1;3,1;0,09536796;0,9536796;0,9536796;-159,8396;0,2864708;1;1;1;0;0;0,1;0,1
6,499995;2271,634;0,4944305;4,964082;0,9940829;0,3920542;20;39;0,975;2;3;0,09387628;0,9387628;0,9383799;-167,151;0,3952737;1;1;1;0;0;0,1;0,1
6,999994;2284,23;0,4954705;5,017514;0,9951215;0,4564962;20;39;0,975;2;3,05;0,08824783;0,8824783;0,8818476;-156,2615;0,388238;1;1;1;0;0;0,1;0,1
7,499994;2296,492;0,4964768;5,070495;0,9869162;0,5274409;20;39;0,975;2;3;0,08782615;0,8782614;0,8786584;-157,3691;0,4644032;1;1;1;0;0;0,1;0,1
7,999993;2310,624;0,4976296;5,132868;0,9908262;0,586911;20;39;0,975;2;3,1;0,08780997;0,8780996;0,8795708;-153,3462;0,5066804;1;1;1;0;0;0,1;0,1
8,500005;2320,212;0,4984068;5,175877;0,9869497;0,6741697;20;39;0,975;2;3,15;0,0804898;0,804898;0,805499;-153,1209;0,5455393;5;1;1;0;0;0,1;0,1
9,000016;2299,591;0,4967302;5,085079;0,9537565;0,1847754;20;39;0,975;2;3,15;0,09870897;0,9870897;0,9933628;-64,72462;0,02494958;5;1;1;0;0;0,1;0,1
9,500028;2274,811;0,4946934;4,977792;0,9251618;0,04594524;20;39;0,975;2;3,2;0,09828;0,9827999;0,989889;-14,49366;0,08747398;5;1;1;0;0;0,1;0,1
10,00004;2248,611;0,492512;4,866369;0,900964;0,1068722;20;39;0,975;2;3,2;0,09751197;0,9751197;0,9828944;4,160829;0,1428858;5;1;1;0;0;0,1;0,1
10,50005;2219,861;0,4900861;4,746369;0,8789931;0,1389866;20;39;0,975;2;3,3;0,09871843;0,9871843;0,9961095;7,992181;0,139869;5;1;1;0;0;0,1;0,1
11,00006;2192,307;0,4877282;4,633681;0,8555823;0,1112408;20;39;0,975;2;3,35;0,09643065;0,9643065;0,9734469;8,775204;0,09901137;5;1;1;0;0;0,1;0,1
11,50007;2167,212;0,4855519;4,532996;0,8329003;0,1037037;20;39;0,975;2;3,45;0,09464445;0,9464445;0,9558874;-10,19729;0,09252717;5;1;1;0;0;0,1;0,1
12,00008;2143,571;0,4834762;4,439792;0,8119302;0,1277016;20;39;0,975;2;3,7;0,09283568;0,9283568;0,9380584;-26,12881;0,1410581;5;1;1;0;0;0,1;0,1
12,5001;2122,685;0,4816212;4,358986;0,7933705;0,1531177;20;39;0,975;2;3,85;0,09214034;0,9214034;0,9316016;-22,3184;0,1585873;5;1;1;0;0;0,1;0,1
13,00011;2102,371;0,4797974;4,282056;0,774667;0,1229323;20;39;0,975;2;4,15;0,09424771;0,942477;0,9538835;-7,047533;0,125363;5;1;1;0;0;0,1;0,1
13,50012;2085,371;0,4782568;4,219753;0,7563967;0,1005142;20;39;0,975;2;4,35;0,09230353;0,9230353;0,9345657;22,71365;0,08304404;5;1;1;0;0;0,1;0,1
14,00013;2067,906;0,4766592;4,156057;0,7411636;0,0952694;13;32;0,8;3;4,8;0,09586766;0,9586766;0,9861284;67,08138;0,1260619;5;1;1;0;0;0,1;0,1
14,50014;2048,684;0,4748844;4,086982;0,7246659;0,09118682;10;23;0,575;4;4,85;0,09628408;0,9628407;0,9685106;84,53535;0,1285045;5;1;1;0;0;0,1;0,1
15,00015;2028,134;0,4729665;4,014337;0,7095954;0,1067813;10;23;0,575;4;5,2;0,09808517;0,9808517;0,9935482;98,10711;0,1347735;5;1;1;0;0;0,1;0,1
15,50016;2006,699;0,4709435;3,940082;0,6947214;0,1264088;10;23;0,575;4;5,35;0,09572022;0,9572023;0,9627587;97,98196;0,1362258;5;1;1;0;0;0,1;0,1
16,00018;1986,229;0,4689891;3,871131;0,679801;0,1343023;10;23;0,575;4;5,7;0,09303278;0,9303278;0,9318244;116,7698;0,1430987;5;1;1;0;0;0,1;0,1
16,50019;1969,098;0,4673376;3,816339;0,6651476;0,1284513;10;23;0,575;4;5,75;0,09105849;0,9105849;0,9306738;158,8696;0,1622986;5;1;1;0;0;0,1;0,1
17,0002;1953,651;0,4658343;3,767838;0,651175;0,1686347;10;23;0,575;4;5,9;0,09598558;0,9598557;0,9875681;-175,5153;0,2009307;5;1;1;0;0;0,1;0,1
17,50021;1940,029;0,4644986;3,726733;0,6385145;0,2068683;10;23;0,575;4;6,15;0,09696386;0,9696386;1;177,9509;0,2310182;5;1;1;0;0;0,1;0,1
18,00022;1925,91;0,4631034;3,684885;0,6282899;0,2391043;10;23;0,575;4;6,35;0,0962189;0,962189;0,9859362;173,3622;0,2541031;5;1;1;0;0;0,1;0,1
18,50023;1912,818;0,4618;3,647645;0,6209676;0,2636844;10;23;0,575;4;6,55;0,09413024;0,9413024;0,9707716;-177,8827;0,3031003;5;1;1;0;0;0,1;0,1
19,00024;1902,116;0,4607269;3,620087;0,615163;0,3000446;10;23;0,575;4;6,7;0,09485806;0,9485806;0,9780932;-166,3212;0,3045509;5;1;1;0;0;0,1;0,1
19,50026;1894,27;0,459937;3,603034;0,6090043;0,3039955;10;23;0,575;4;6,8;0,09244827;0,9244827;0,9786534;-159,0088;0,3176393;5;1;1;0;0;0,1;0,1
