Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2042,695;0,4743274;4,04004;0,9744379;345,3341;20;39;0,975;2;3,55;0,08241893;0,8241893;0,8453223;-51,34689;0,4635289;1;1;1;0;0;0,1;0,1
0,9999996;2052,199;0,47521;4,073437;0,9873582;0,03083536;20;39;0,975;2;3,5;0,09171806;0,9171805;0,9406981;-115,3555;0,5000757;1;1;1;0;0;0,1;0,1
1,499999;2061,12;0,4760346;4,105409;0,9901742;0,07295847;20;39;0,975;2;3,225;0,09500135;0,9500135;0,9743729;29,24735;0,5479517;1;1;1;0;0;0,1;0,1
1,999999;2069,346;0,4767915;4,135026;0,9850675;0,07949448;40;40;1;1;3,25;0,09245302;0,9245301;0,9245303;-136,4188;0,6240823;1;1;1;0;0;0,1;0,1
2,499998;2079,392;0,4777116;4,172717;0,9914292;0,1202758;40;40;1;1;3,15;0,09476651;0,9476651;0,9476651;-167,3457;0,6487023;1;1;1;0;0;0,1;0,1
2,999998;2089,693;0,4786499;4,211564;0,9889269;0,1151749;40;40;1;1;3,225;0,09491928;0,9491928;0,9491928;-155,7406;0,6420781;1;1;1;0;0;0,1;0,1
3,499997;2095,924;0,4792149;4,233651;0,9854791;0,2283573;40;40;1;1;3,175;0,09667692;0,9667692;0,9667692;-163,1245;0,7081265;1;1;1;0;0;0,1;0,1
3,999997;2106,359;0,4801572;4,273594;0,9914227;0,1960072;40;40;1;1;3,175;0,09607391;0,9607391;0,960739;-161,486;0,7086076;1;1;1;0;0;0,1;0,1
4,499997;2117,835;0,4811875;4,318305;0,9898586;0,1988505;40;40;1;1;3,075;0,09464544;0,9464544;0,9464545;-163,7657;0,7370945;1;1;1;0;0;0,1;0,1
4,999996;2128,047;0,4820991;4,358004;0,9878613;0,2396165;40;40;1;1;3,175;0,09564364;0,9564364;0,9564363;-171,4119;0,7472707;1;1;1;0;0;0,1;0,1
5,499996;2141,007;0,4832494;4,409548;0,9940342;0,2550147;40;40;1;1;3,275;0,0975794;0,975794;0,975794;-148,5644;0,774586;1;1;1;0;0;0,1;0,1
5,999995;2152,766;0,4842864;4,456738;0,9870692;0,2877576;40;40;1;1;3,35;0,09726597;0,9726597;0,9726597;-162,5867;0,8021857;1;1;1;0;0;0,1;0,1
6,499995;2165,088;0,4853666;4,50649;0,9923114;0,3504449;40;40;1;1;3,4;0,09816572;0,9816572;0,9816573;-173,5673;0,7965726;1;1;1;0;0;0,1;0,1
6,999994;2175,324;0,4862584;4,547136;0,9912137;0,3066192;40;40;1;1;3,4;0,09805004;0,9805004;0,9805004;-174,0512;0,8090937;1;1;1;0;0;0,1;0,1
7,499994;2184,21;0,487029;4,581459;0,9876081;0,2673589;40;40;1;1;3,35;0,09835205;0,9835205;0,9835205;-175,025;0,8446326;1;1;1;0;0;0,1;0,1
