Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;1970,901;0,4675119;3,901031;0,9309357;391,2937;6;28;0,7;6;4,675;0,07404411;0,7404411;0,7741759;6,973329;0,5106784;1;1;1;0;0;0,1;0,1
0,9999996;1982,444;0,4686257;3,934916;0,9433919;0,1252092;6;28;0,7;6;4,6;0,0886774;0,886774;0,9454437;27,91437;0,5440739;1;1;1;0;0;0,1;0,1
1,499999;1995,378;0,4698656;3,975085;0,9545732;0,1153173;10;35;0,875;4;4,4;0,09324723;0,9324723;0,9734707;52,65103;0,5661826;1;1;1;0;0;0,1;0,1
1,999999;2009,828;0,47124;4,022128;0,9705592;0,08934674;10;35;0,875;4;4,225;0,09285416;0,9285415;0,9692943;27,25471;0,5644029;1;1;1;0;0;0,1;0,1
2,499998;2021,09;0,4723038;4,055805;0,9739805;0,108313;10;35;0,875;4;4,075;0,09264938;0,9264938;0,967778;-24,05144;0,5905411;1;1;1;0;0;0,1;0,1
2,999998;2031,541;0,4732856;4,087127;0,9789796;0,121447;13;38;0,95;3;4,275;0,09200375;0,9200374;0,9633094;-31,09997;0,6412828;1;1;1;0;0;0,1;0,1
3,499997;2044,532;0,4744983;4,129378;0,9824249;0,09643624;13;38;0,95;3;4,225;0,09361939;0,9361939;0,9805663;11,82516;0,6513334;1;1;1;0;0;0,1;0,1
3,999997;2057,12;0,4756657;4,170628;0,9824339;0,1095595;13;38;0,95;3;4;0,09395512;0,9395512;0,9843391;-46,42524;0,6693826;1;1;1;0;0;0,1;0,1
4,499997;2066,928;0,4765697;4,202253;0,9807184;0,2454604;13;38;0,95;3;3,7;0,09378242;0,9378242;0,9827513;-32,06046;0,7181125;1;1;1;0;0;0,1;0,1
4,999996;2080,609;0,4778227;4,250573;0,9945276;0,2281444;13;38;0,95;3;3,7;0,09467839;0,9467838;0,9923989;-48,99205;0,7153682;1;1;1;0;0;0,1;0,1
5,499996;2090,739;0,4787448;4,285354;0,9829298;0,2280724;13;38;0,95;3;3,7;0,09294406;0,9294406;0,9743476;-41,47977;0,7310009;1;1;1;0;0;0,1;0,1
5,999995;2101,403;0,4797102;4,321136;0,9800586;0,1938256;13;38;0,95;3;3,7;0,0944403;0,9444029;0,9902924;-47,20233;0,7622058;1;1;1;0;0;0,1;0,1
6,499995;2115,592;0,4809864;4,372234;0,9843407;0,2039939;13;38;0,95;3;3,55;0,09332477;0,9332477;0,9787374;-35,56793;0,7659265;1;1;1;0;0;0,1;0,1
6,999994;2131,413;0,4823985;4,431603;0,9901654;0,2317428;13;38;0,95;3;3,55;0,09460581;0,9460581;0,9923979;-34,43682;0,7349856;1;1;1;0;0;0,1;0,1
7,499994;2143,529;0,4834722;4,477559;0,9854411;0,2593995;13;38;0,95;3;3,55;0,09253849;0,9253849;0,9708059;-55,54698;0,7931195;1;1;1;0;0;0,1;0,1
7,999993;2157,303;0,4846849;4,530662;0,9861197;0,3247864;13;38;0,95;3;3,5;0,09316053;0,9316053;0,9775121;-50,32749;0,8007281;1;1;1;0;0;0,1;0,1
