Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2078,578;0,4776375;4,211301;0,9322313;107,589;10;37;0,925;4;3,45;0,09316509;0,9316509;0,9811164;-7,881663;0,06456627;1;1;1;0;0;0,1;0,1
0,9999996;2088,995;0,4785863;4,248559;0,9514939;0,1417644;13;38;0,95;3;3,475;0,09316362;0,9316362;0,9567964;-40,68397;0,05125058;1;1;1;0;0;0,1;0,1
1,499999;2097,445;0,4793527;4,276838;0,9507632;0,1176404;20;39;0,975;2;3,3;0,09324985;0,9324985;0,9342781;36,25833;0,07423287;1;1;1;0;0;0,1;0,1
1,999999;2103,811;0,4799276;4,296398;0,9406624;0,1400741;13;38;0,95;3;3,2;0,09807063;0,9807063;0,9844359;45,10969;0,2843764;1;1;1;0;0;0,1;0,1
2,499998;2112,304;0,4806914;4,326022;0,933292;0,2054035;20;39;0,975;2;3,15;0,09445313;0,9445313;0,9487273;-18,77271;0,1836708;1;1;1;0;0;0,1;0,1
2,999998;2120,096;0,4813896;4,354629;0,9252824;0,2053307;40;40;1;1;3,275;0,09348992;0,9348992;0,9348991;-5,785855;0,1874324;1;1;1;0;0;0,1;0,1
3,499997;2128,073;0,4821016;4,384448;0,9172801;0,2814284;40;40;1;1;3,1;0,09597502;0,9597502;0,9597501;30,67834;0,2079649;1;1;1;0;0;0,1;0,1
3,999997;2137,531;0,4829415;4,420671;0,9227897;0,331824;40;40;1;1;3,3;0,09726859;0,9726859;0,9726859;28,10598;0,243769;1;1;1;0;0;0,1;0,1
4,499997;2146,437;0,4837292;4,455969;0,9324128;0,3801691;40;40;1;1;3,275;0,0926638;0,926638;0,926638;64,97151;0,4201082;1;1;1;0;0;0,1;0,1
4,999996;2155,587;0,4845344;4,493157;0,9445274;0,3892397;13;36;0,9;3;3,125;0,08956309;0,8956308;0,8848665;23,79776;0,2531874;1;1;1;0;0;0,1;0,1
5,499996;2161,014;0,48501;4,515776;0,9537051;0,391209;20;37;0,925;2;3,15;0,08879935;0,8879935;0,878912;30,15522;0,186949;1;1;1;0;0;0,1;0,1
5,999995;2169,098;0,4857162;4,549921;0,9632826;0,3989317;13;36;0,9;3;3,025;0,09164052;0,9164051;0,9074691;15,38349;0,1875049;1;1;1;0;0;0,1;0,1
6,499995;2176,969;0,4864015;4,584185;0,9722337;0,4340549;13;38;0,95;3;3,175;0,08406473;0,8406473;0,8396479;20,81111;0,2515967;1;1;1;0;0;0,1;0,1
6,999994;2179,695;0,4866378;4,596893;0,9764498;0,41766;20;39;0,975;2;3,2;0,0843092;0,843092;0,8543984;59,97749;0,216976;1;1;1;0;0;0,1;0,1
7,499994;2176,854;0,4863915;4,586069;0,9767628;0,5080979;13;36;0,9;3;3,375;0,07964204;0,7964203;0,7908303;49,42365;0,2358831;1;1;1;0;0;0,1;0,1
7,999993;2174,869;0,4862186;4,578481;0,9751492;0,6252038;40;40;1;1;3,4;0,07501107;0,7501107;0,7501107;72,72474;0,5723557;1;1;1;0;0;0,1;0,1
8,500005;2173,26;0,4860788;4,572639;0,970594;0,7177268;20;38;0,95;2;3,425;0,09197467;0,9197467;0,9266971;78,75139;0,5137547;1;1;1;0;0;0,1;0,1
9,000016;2172,686;0,486029;4,5711;0,9667116;0,7110815;20;38;0,95;2;3,45;0,08511449;0,8511449;0,8433105;78,33022;0,5394076;1;1;1;0;0;0,1;0,1
9,500028;2172,227;0,4859889;4,57083;0,9645948;0,6823301;40;40;1;1;3,3;0,07655913;0,7655913;0,7655913;81,02323;0,419362;1;1;1;0;0;0,1;0,1
10,00004;2170,479;0,4858368;4,565655;0,9641275;0,6642156;40;40;1;1;3,65;0,07294381;0,7294381;0,7294381;80,25948;0,1862984;1;1;1;0;0;0,1;0,1
10,50005;2167,683;0,485593;4,555363;0,9638901;0,7299081;20;38;0,95;2;3,625;0,07913032;0,7913032;0,7850097;74,75223;0,4832489;1;1;1;0;0;0,1;0,1
11,00006;2165,06;0,485364;4,545888;0,9632975;0,7888923;40;40;1;1;3,5;0,09053474;0,9053474;0,9053473;85,43507;0,3338021;1;1;1;0;0;0,1;0,1
11,50007;2161,742;0,4850738;4,533656;0,96196;0,8092223;40;40;1;1;3,525;0,0789054;0,789054;0,789054;68,90148;0,6466814;1;1;1;0;0;0,1;0,1
12,00008;2160,551;0,4849696;4,529506;0,9597497;0,7783386;40;40;1;1;3,625;0,06850096;0,6850096;0,6850097;68,50314;0,3337876;1;1;1;0;0;0,1;0,1
12,5001;2159,329;0,4848623;4,525684;0,9586086;0,4934725;40;40;1;1;3,5;0,08752382;0,8752382;0,8752382;118,217;0,3061387;1;1;1;0;0;0,1;0,1
13,00011;2159,214;0,4848523;4,52666;0,9601216;0,464623;40;40;1;1;3,55;0,07181858;0,7181857;0,7181859;77,70054;0,469843;1;1;1;0;0;0,1;0,1
13,50012;2159,109;0,4848432;4,527595;0,9593268;0,4331991;40;40;1;1;3,75;0,07448489;0,7448489;0,7448489;79,31753;0,40577;1;1;1;0;0;0,1;0,1
14,00013;2159,541;0,4848809;4,530326;0,9594043;0,6652164;20;39;0,975;2;3,65;0,0723867;0,7238669;0,7167865;74,38983;0,3655449;1;1;1;0;0;0,1;0,1
14,50014;2157,099;0,484667;4,522936;0,9606825;0,6133313;40;40;1;1;3,675;0,06617799;0,6617799;0,6617801;93,15369;0,2909823;1;1;1;0;0;0,1;0,1
15,00015;2157,404;0,4846939;4,525975;0,9628114;0,5449901;40;40;1;1;3,675;0,08491128;0,8491128;0,8491129;158,3398;0,1790185;1;1;1;0;0;0,1;0,1
15,50016;2158,056;0,484751;4,531037;0,9642627;0,5202939;20;39;0,975;2;3,9;0,07602827;0,7602827;0,7541361;96,36427;0,3766561;1;1;1;0;0;0,1;0,1
16,00018;2160,087;0,4849288;4,541358;0,9662818;0,5731779;40;40;1;1;3,825;0,0710846;0,710846;0,710846;101,332;0,3504956;1;1;1;0;0;0,1;0,1
16,50019;2158,355;0,4847773;4,535787;0,9670485;0,6748449;40;40;1;1;3,75;0,0790427;0,790427;0,790427;68,29739;0,2884911;1;1;1;0;0;0,1;0,1
17,0002;2155,877;0,4845598;4,527351;0,9683021;0,625464;40;40;1;1;3,675;0,07017954;0,7017953;0,7017955;78,81855;0,1432488;1;1;1;0;0;0,1;0,1
17,50021;2153,441;0,4843459;4,518553;0,9692448;0,5996235;40;40;1;1;3,7;0,0850362;0,8503619;0,850362;174,763;0,1008106;1;1;1;0;0;0,1;0,1
18,00022;2150,074;0,4840495;4,506254;0,9694582;0,5079151;40;40;1;1;3,725;0,0748073;0,748073;0,7480729;90,41515;0,342838;1;1;1;0;0;0,1;0,1
18,50023;2147,38;0,4838123;4,496272;0,9686841;0,5096217;40;40;1;1;3,6;0,06946851;0,6946851;0,6946849;79,90463;0,2265266;1;1;1;0;0;0,1;0,1
19,00024;2144,591;0,483566;4,485453;0,9660382;0,5598087;40;40;1;1;3,5;0,07728827;0,7728827;0,7728827;163,5779;0,1941719;1;1;1;0;0;0,1;0,1
19,50026;2140,514;0,4832057;4,468628;0,9613374;0,4701019;20;38;0,95;2;3,575;0,07766978;0,7766978;0,7794172;80,07787;0,3180201;1;1;1;0;0;0,1;0,1
20,00027;2137,594;0,4829472;4,455078;0,9562725;0,4004253;40;40;1;1;3,85;0,09280688;0,9280688;0,9280688;73,43651;0,2925307;1;1;1;0;0;0,1;0,1
20,50028;2138,05;0,4829876;4,454986;0,9529915;0,418661;40;40;1;1;3,575;0,06717642;0,6717641;0,6717641;60,28687;0,2199721;1;1;1;0;0;0,1;0,1
21,00029;2136,157;0,4828198;4,445677;0,9493327;0,4475001;40;40;1;1;3,75;0,0768556;0,768556;0,768556;56,1852;0,285328;1;1;1;0;0;0,1;0,1
21,5003;2133,965;0,4826254;4,434837;0,9444084;0,4530924;40;40;1;1;3,95;0,07350338;0,7350338;0,7350337;67,79287;0,2884157;1;1;1;0;0;0,1;0,1
22,00031;2131,899;0,4824418;4,42556;0,9393542;0,386656;40;40;1;1;3,975;0,06566606;0,6566606;0,6566606;74,60016;0,06198214;1;1;1;0;0;0,1;0,1
22,50032;2130,822;0,4823461;4,42106;0,9341481;0,2862373;40;40;1;1;4,05;0,08706805;0,8706805;0,8706805;83,60332;0,2322139;1;1;1;0;0;0,1;0,1
