Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2089,478;0,4786303;4,325994;0,8962001;112,1352;10;30;0,75;4;3,55;0,0994496;0,994496;0,9999998;82,12795;0,1278543;1;1;1;0;0;0,1;0,1
0,9999996;2096,801;0,4792943;4,343872;0,9020343;0,1103056;10;36;0,9;4;3,3;0,09462051;0,9462051;0,9443952;-10,78722;0,1492014;1;1;1;0;0;0,1;0,1
1,499999;2103,039;0,4798579;4,359462;0,9035289;0,1241033;13;37;0,925;3;3,35;0,09369719;0,9369719;0,9355778;18,71256;0,1620078;1;1;1;0;0;0,1;0,1
1,999999;2108,686;0,4803665;4,372518;0,9054341;0,1880512;13;37;0,925;3;3,425;0,09713806;0,9713806;0,9739291;29,14378;0,1895157;1;1;1;0;0;0,1;0,1
2,499998;2112,647;0,4807223;4,380326;0,90715;0,1792793;20;38;0,95;2;3,4;0,0994539;0,994539;0,9942515;-39,95461;0,08916835;1;1;1;0;0;0,1;0,1
2,999998;2116,875;0,4811013;4,389031;0,9084258;0,1891981;20;38;0,95;2;3,325;0,09664133;0,9664133;0,9646457;-14,23587;0,1642295;1;1;1;0;0;0,1;0,1
3,499997;2120,527;0,4814284;4,396094;0,9090227;0,2311701;20;38;0,95;2;3,175;0,09306547;0,9306547;0,9364289;-30,33377;0,2953169;1;1;1;0;0;0,1;0,1
3,999997;2123,658;0,4817079;4,40255;0,9075937;0,2777693;20;38;0,95;2;3,375;0,09374378;0,9374378;0,934145;2,564074;0,2458456;1;1;1;0;0;0,1;0,1
4,499997;2126,866;0,481994;4,411035;0,9067745;0,2749147;20;38;0,95;2;3,4;0,09374141;0,9374141;0,9435735;-4,556498;0,1791799;1;1;1;0;0;0,1;0,1
4,999996;2130,268;0,4822968;4,420878;0,9022731;0,2705172;20;38;0,95;2;3,45;0,08463513;0,8463513;0,8470359;15,95038;0,1363907;1;1;1;0;0;0,1;0,1
5,499996;2133,441;0,4825789;4,431106;0,8955045;0,2082845;20;38;0,95;2;3,4;0,08278593;0,8278593;0,8220327;39,01231;0,06587959;1;1;1;0;0;0,1;0,1
5,999995;2136,567;0,4828561;4,441369;0,8901566;0,2278908;20;38;0,95;2;3,475;0,08050726;0,8050725;0,8026287;21,47529;0,07962944;1;1;1;0;0;0,1;0,1
6,499995;2138,305;0,4830102;4,446719;0,8962952;0,2332005;13;38;0,95;3;3,375;0,08055111;0,8055111;0,8090914;-55,357;0,2560457;1;1;1;0;0;0,1;0,1
6,999994;2141,234;0,4832698;4,458002;0,9062005;0,2885737;13;38;0,95;3;3,25;0,07653071;0,7653071;0,7687255;-66,63921;0,08715521;1;1;1;0;0;0,1;0,1
7,499994;2144,594;0,4835663;4,47296;0,9161716;0,1764153;20;39;0,975;2;3,3;0,08176772;0,8176771;0,8262419;-58,5565;0,1219208;1;1;1;0;0;0,1;0,1
7,999993;2148,156;0,4838806;4,487889;0,9282763;0,2402749;40;40;1;1;3,375;0,07240017;0,7240016;0,7240016;66,04124;0,2261021;1,63;1;1;0;0;0,1;0,1
8,500005;2150,211;0,4840616;4,496707;0,9386471;0,1946373;20;39;0,975;2;3,4;0,08240497;0,8240497;0,820665;17,7746;0,1851083;5;1;1;0;0;0,1;0,1
9,000016;2153,329;0,4843358;4,51019;0,9492725;0,4069381;13;37;0,925;3;3,3;0,08261704;0,8261704;0,8145828;-62,09342;0,3244567;5;1;1;0;0;0,1;0,1
9,500028;2156,688;0,4846309;4,524226;0,9560974;0,3554324;20;39;0,975;2;3,3;0,07485547;0,7485547;0,7456241;-15,80622;0,1322377;5;1;1;0;0;0,1;0,1
10,00004;2160,023;0,4849231;4,539519;0,9651865;0,1713822;20;39;0,975;2;3,525;0,06985316;0,6985316;0,6954006;-65,58892;0,1354331;5;1;1;0;0;0,1;0,1
10,50005;2163,791;0,4852532;4,556947;0,9757591;0,06744345;20;39;0,975;2;3,425;0,07086523;0,7086523;0,7017733;-83,75745;0,1719849;5;1;1;0;0;0,1;0,1
11,00006;2165,507;0,4854032;4,565225;0,9815283;0,1201222;40;40;1;1;3,6;0,07071574;0,7071574;0,7071573;-49,80877;0,1363483;5;1;1;0;0;0,1;0,1
11,50007;2167,622;0,4855879;4,575768;0,9891956;0,1158171;40;40;1;1;3,5;0,07644116;0,7644116;0,7644115;-59,53859;0,1667907;5;1;1;0;0;0,1;0,1
12,00008;2169,302;0,4857341;4,585227;0,9980411;0,128086;40;40;1;1;3,6;0,07069398;0,7069398;0,7069397;87,8352;0,1778788;5;1;1;0;0;0,1;0,1
12,5001;2168,096;0,4856289;4,580038;0,991417;0,4331254;20;37;0,925;2;3,575;0,06885768;0,6885768;0,6992128;42,43234;0,07034478;5;1;1;0;0;0,1;0,1
13,00011;2168,517;0,4856657;4,582477;0,9869113;0,3975906;40;40;1;1;3,575;0,07203187;0,7203187;0,7203187;-48,14616;0,03549838;5;1;1;0;0;0,1;0,1
