Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2280,441;0,4951583;5,063962;0,9457884;324,7933;10;30;0,75;4;3,35;0,08433066;0,8433066;0,8676789;-176,2561;0,4954251;1;1;1;0;0;0,1;0,1
0,9999996;2295,14;0,4963662;5,123777;0,9742355;0,06187551;10;30;0,75;4;3,25;0,09556908;0,9556908;0,9999998;-154,1296;0,5125133;1;1;1;0;0;0,1;0,1
1,499999;2309,283;0,4975204;5,181764;0,9912533;0,03219551;10;30;0,75;4;3,2;0,09487845;0,9487845;0,9994358;-160,5834;0,539404;1;1;1;0;0;0,1;0,1
1,999999;2320,044;0,4983933;5,225699;0,9891452;0,09341682;10;30;0,75;4;3,25;0,09403948;0,9403948;0,9870219;-158,2621;0,576381;1;1;1;0;0;0,1;0,1
2,499998;2330,504;0,4992373;5,268456;0,9927304;0,04979194;10;30;0,75;4;3,25;0,09549039;0,9549039;0,9999998;-159,4607;0,6166663;1;1;1;0;0;0,1;0,1
2,999998;2339,974;0,4999977;5,306109;0,9875935;0,05864562;10;30;0,75;4;3,25;0,09397019;0,9397019;0,9836161;-107,5484;0,6111892;1;1;1;0;0;0,1;0,1
3,499997;2349,065;0,5007247;5,342772;0,9838054;0,02573925;20;35;0,875;2;3,225;0,09600437;0,9600437;0,9833777;90,33568;0,6556073;1;1;1;0;0;0,1;0,1
3,999997;2357,389;0,5013875;5,376817;0,9836069;0,1241033;20;35;0,875;2;3,025;0,09717786;0,9717786;0,9999996;111,9241;0,7013343;1;1;1;0;0;0,1;0,1
4,499997;2366,966;0,5021468;5,417748;0,992866;0,09382636;20;35;0,875;2;3,025;0,09562389;0,9562389;0,977391;-179,9642;0,6937834;1;1;1;0;0;0,1;0,1
4,999996;2371,936;0,5025395;5,437497;0,9943037;0,2243843;40;40;1;1;3,225;0,09552478;0,9552478;0,9552477;-152,3995;0,7304562;1;1;1;0;0;0,1;0,1
5,499996;2370,293;0,5024098;5,427204;0,9880902;0,3997748;40;40;1;1;3,175;0,09484799;0,9484799;0,9484799;-155,4375;0,822982;1;1;1;0;0;0,1;0,1
5,999995;2369,764;0,5023681;5,422371;0,9876514;0,4245155;40;40;1;1;3,075;0,09632759;0,9632758;0,9632758;-137,3874;0,831205;1;1;1;0;0;0,1;0,1
6,499995;2371,343;0,5024928;5,427327;0,9874432;0,3375029;40;40;1;1;3,15;0,09871764;0,9871764;0,9871763;-168,1522;0,846989;1;1;1;0;0;0,1;0,1
6,999994;2373,97;0,5026999;5,438117;0,991569;0,3497472;40;40;1;1;3,3;0,09895314;0,9895313;0,9895313;-171,4216;0,8732996;1;1;1;0;0;0,1;0,1
7,499994;2375,298;0,5028045;5,442984;0,9907443;0,3733453;40;40;1;1;3,25;0,09759862;0,9759862;0,9759862;-160,3012;0,8526408;1;1;1;0;0;0,1;0,1
7,999993;2374,777;0,5027633;5,440121;0,9900804;0,444477;40;40;1;1;3,25;0,09801655;0,9801654;0,9801654;-162,5964;0,8882135;1;1;1;0;0;0,1;0,1
8,500005;2370,555;0,5024304;5,420895;0,9854382;0,4538923;40;40;1;1;3,25;0,09999996;0,9999996;0,9999996;-147,9274;0,8021551;2,62;1;1;0;0;0,1;0,1
9,000016;2347,236;0,5005789;5,316553;0,9558953;0,06785833;40;40;1;1;3,3;0,09999996;0,9999996;0,9999996;105,4641;0,4980234;4,76;1;1;0;0;0,1;0,1
9,500028;2323,028;0,4986345;5,210215;0,9319284;0,07701561;40;40;1;1;3,35;0,09999996;0,9999996;0,9999996;82,44949;0,5289756;4,76;1;1;0;0;0,1;0,1
10,00004;2297,618;0,496569;5,100029;0,9111456;0,0575674;40;40;1;1;3,5;0,09941041;0,9941041;0,9941042;61,92591;0,6191444;0,56;1;1;0;0;0,1;0,1
10,50005;2294,979;0,4963529;5,089934;0,9198253;0,1021418;40;40;1;1;3,225;0,09154328;0,9154328;0,9154327;1,073235;0,5881096;0;1;1;0;0;0,1;0,1
11,00006;2314,938;0,4979795;5,176515;0,9461895;0,02305287;40;40;1;1;3,125;0,09780487;0,9780487;0,9780487;-138,8093;0,3734126;0;1;1;0;0;0,1;0,1
11,50007;2339,732;0,4999787;5,284987;0,9759486;0,07191896;40;40;1;1;3,125;0,0990606;0,990606;0,990606;-136,5678;0,257587;0;1;1;0;0;0,1;0,1
12,00008;2364,273;0,5019335;5,393196;0,9956492;0,08858475;40;40;1;1;2,825;0,09729027;0,9729027;0,9729026;-112,795;0,2179269;0;1;1;0;0;0,1;0,1
12,5001;2381,058;0,5032579;5,466222;0,9979678;0,08664261;20;39;0,975;2;2,275;0,08105922;0,8105922;0,8058584;-118,4614;0,1311513;0;1;1;0;0;0,1;0,1
13,00011;2389,469;0,5039173;5,501167;0,9975605;0,1443136;40;40;1;1;2,35;0,07142477;0,7142476;0,7142476;-83,14198;0,2298889;0;1;1;0;0;0,1;0,1
13,50012;2394,752;0,5043302;5,523736;0,9988654;0,2403117;40;40;1;1;2,3;0,07524139;0,7524139;0,7524137;-98,2096;0,2634453;0;1;1;0;0;0,1;0,1
14,00013;2391,775;0,5040979;5,510489;0,9987752;0,2470063;40;40;1;1;2,6;0,07334803;0,7334803;0,7334802;-99,62638;0,1012501;0;1;1;0;0;0,1;0,1
14,50014;2389,571;0,5039253;5,499904;0,9961758;0,2554857;20;38;0,95;2;2,45;0,08321092;0,8321092;0,8232728;-75,49174;0,4607335;4,87;1;1;0;0;0,1;0,1
15,00015;2371,601;0,5025131;5,417952;0,9791013;0,07510044;20;38;0,95;2;2,675;0,0998394;0,998394;0,9983096;41,30992;0,433865;5;1;1;0;0;0,1;0,1
15,50016;2350,89;0,5008703;5,325353;0,9706851;0,06726962;20;38;0,95;2;3;0,09999996;0,9999996;0,9999996;133,0745;0,449354;5;1;1;0;0;0,1;0,1
16,00018;2328,571;0,4990817;5,227312;0,9495713;0,04339078;20;38;0,95;2;3,25;0,09999996;0,9999996;0,9999996;55,64798;0,4560207;5;1;1;0;0;0,1;0,1
