Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2045,438;0,4745825;4,105777;0,925506;326,4617;10;37;0,925;4;3,45;0,07116248;0,7116247;0,7693238;-82,8998;0,1088011;1;1;1;0;0;0,1;0,1
0,9999996;2058,477;0,4757909;4,153165;0,9428443;0,1121343;10;37;0,925;4;3,55;0,08262923;0,8262923;0,8932889;-126,9085;0,1317445;1;1;1;0;0;0,1;0,1
1,499999;2071,745;0,4770116;4,201901;0,9573403;0,1164554;13;38;0,95;3;3,65;0,0837697;0,837697;0,8817864;-102,1533;0,1106721;1;1;1;0;0;0,1;0,1
1,999999;2083,139;0,4780534;4,242655;0,9636832;0,1381365;20;39;0,975;2;3,65;0,082935;0,82935;0,8506153;-90,73832;0,1157019;1;1;1;0;0;0,1;0,1
2,499998;2098,993;0,4794923;4,303264;0,9800769;0,1557905;13;38;0,95;3;3,6;0,08447871;0,8447871;0,8652344;-94,80111;0,1921607;1;1;1;0;0;0,1;0,1
2,999998;2115,045;0,4809376;4,365629;0,9917945;0,2219589;20;39;0,975;2;3,25;0,08665064;0,8665064;0,8664715;-61,78863;0,2359161;1;1;1;0;0;0,1;0,1
3,499997;2125,383;0,4818619;4,402905;0,9892627;0,2998248;20;39;0,975;2;3,25;0,08400008;0,8400008;0,840365;-50,83259;0,2973173;1;1;1;0;0;0,1;0,1
3,999997;2136,823;0,4828788;4,445222;0,9895164;0,3281115;20;39;0,975;2;3,25;0,08853996;0,8853996;0,8830838;-48,92351;0,2520268;1;1;1;0;0;0,1;0,1
4,499997;2150,139;0,4840552;4,495158;0,9946663;0,3101206;40;40;1;1;3,35;0,08876875;0,8876875;0,8876876;-53,38699;0,2976745;1;1;1;0;0;0,1;0,1
4,999996;2161,625;0,4850637;4,5378;0,9929654;0,3705154;40;40;1;1;3,35;0,0927651;0,927651;0,927651;-49,05814;0,4107884;1;1;1;0;0;0,1;0,1
