Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2153,636;0,4843628;4,517816;0,8982607;378,8788;10;32;0,8;4;3,825;0,08404724;0,8404724;0,8448696;-152,7095;0,4964337;1;1;1;0;0;0,1;0,1
0,9999996;2165,429;0,4853962;4,56166;0,9091993;0,02954007;40;40;1;1;3,95;0,09896966;0,9896966;0,9896966;-121,9148;0,5458966;1;1;1;0;0;0,1;0,1
1,499999;2179,21;0,4865958;4,616063;0,9273944;0,04412388;40;40;1;1;3,775;0,09999996;0,9999996;0,9999996;-107,7503;0,576372;1;1;1;0;0;0,1;0,1
1,999999;2192,318;0,4877291;4,66886;0,9426018;0,09536304;40;40;1;1;3,525;0,0989614;0,989614;0,989614;-74,32898;0,6165025;1;1;1;0;0;0,1;0,1
2,499998;2200,785;0,4884569;4,700689;0,9421942;0,168642;40;40;1;1;3,45;0,09843834;0,9843835;0,9843835;-85,25937;0,652029;1;1;1;0;0;0,1;0,1
2,999998;2209,767;0,489226;4,736575;0,9500827;0,2358671;40;40;1;1;3,2;0,09791368;0,9791368;0,9791366;-61,75821;0,686223;1;1;1;0;0;0,1;0,1
3,499997;2220,568;0,4901465;4,780958;0,9563989;0,2689312;40;40;1;1;3,3;0,09866889;0,9866889;0,9866889;-70,37653;0,7257701;1;1;1;0;0;0,1;0,1
3,999997;2215,667;0,4897293;4,760154;0,9480745;0,2864446;40;40;1;1;3,25;0,09999996;0,9999996;0,9999996;-105,4835;0,4796324;5;1;1;0;0;0,1;0,1
4,499997;2192,609;0,4877541;4,665677;0,9240924;0,06747816;40;40;1;1;3,45;0,09999996;0,9999996;0,9999996;-115,3111;0,4458622;5;1;1;0;0;0,1;0,1
4,999996;2170,249;0,4858166;4,575533;0,899765;0,0639114;40;40;1;1;3,65;0,09999996;0,9999996;0,9999996;-131,8882;0,4671663;5;1;1;0;0;0,1;0,1
5,499996;2148,905;0,4839467;4,490757;0,8739316;0,0796528;40;40;1;1;3,8;0,09999996;0,9999996;0,9999996;-129,1779;0,5168792;5;1;1;0;0;0,1;0,1
5,999995;2128,817;0,4821678;4,412233;0,8477227;0,07601246;40;40;1;1;4;0,09999996;0,9999996;0,9999996;-134,3602;0,5541396;5;1;1;0;0;0,1;0,1
6,499995;2109,256;0,4804176;4,336639;0,8222785;0,03495312;40;40;1;1;4,3;0,09999996;0,9999996;0,9999996;157,7974;0,5743158;5;1;1;0;0;0,1;0,1
6,999994;2090,512;0,4787238;4,265488;0,8015092;0,04500724;40;40;1;1;4,4;0,09999996;0,9999996;0,9999996;146,5539;0,5503422;5;1;1;0;0;0,1;0,1
