Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2132,062;0,4824563;4,521281;0,9292782;1136,623;8;21;0,525;5;4,55;0,07886696;0,7886696;0,7891926;105,3977;0,4496838;1;1;1;0;0;0,1;0,1
0,9999996;2143,595;0,483478;4,557651;0,9496045;0,08270633;8;21;0,525;5;4,25;0,09677835;0,9677835;1;86,01675;0,4730085;1;1;1;0;0;0,1;0,1
1,499999;2152,375;0,484252;4,585162;0,9592441;0,1386299;8;21;0,525;5;4,1;0,09749996;0,9749996;1;106,5271;0,4978143;1;1;1;0;0;0,1;0,1
1,999999;2161,539;0,485056;4,615357;0,9690057;0,09954437;10;26;0,65;4;4,05;0,09708305;0,9708306;0,9999999;117,2459;0,5126244;1;1;1;0;0;0,1;0,1
2,499998;2170,099;0,4858035;4,641403;0,9723611;0,1234429;20;33;0,825;2;4;0,09703048;0,9703047;0,992217;62,95304;0,5667272;1;1;1;0;0;0,1;0,1
2,999998;2179,042;0,4865813;4,670291;0,983147;0,1417335;20;33;0,825;2;3,8;0,0985146;0,985146;0,9999997;80,44445;0,6261287;1;1;1;0;0;0,1;0,1
3,499997;2188,03;0,4873592;4,700274;0,98886;0,1120649;20;38;0,95;2;3,55;0,0978616;0,9786159;0,9774905;132,3889;0,646547;1;1;1;0;0;0,1;0,1
3,999997;2196,019;0,4880477;4,725673;0,9857593;0,1835045;20;38;0,95;2;3,25;0,09947164;0,9947164;0,9944385;104,2238;0,6858456;1;1;1;0;0;0,1;0,1
4,499997;2202,753;0,4886261;4,74524;0,9846092;0,2039395;20;38;0,95;2;3,25;0,09605046;0,9605047;0,9584259;136,0265;0,7163568;1;1;1;0;0;0,1;0,1
4,999996;2207,712;0,4890506;4,759986;0,9889152;0,32539;40;40;1;1;3,45;0,09761764;0,9761764;0,9761763;109,1501;0,7640493;1;1;1;0;0;0,1;0,1
5,499996;2214,914;0,4896652;4,782163;0,9848338;0,2818045;40;40;1;1;3,45;0,09686999;0,9686999;0,9686999;138,5039;0,7657007;1;1;1;0;0;0,1;0,1
5,999995;2222,753;0,4903319;4,809583;0,9858313;0,3508683;40;40;1;1;3,45;0,09927711;0,9927711;0,9927711;150,9911;0,8009307;1;1;1;0;0;0,1;0,1
6,499995;2228,416;0,4908118;4,828471;0,9788046;0,4308239;40;40;1;1;3,4;0,09654842;0,9654842;0,9654842;143,4283;0,8296539;1;1;1;0;0;0,1;0,1
6,999994;2233,43;0,4912356;4,845257;0,9795875;0,5435281;40;40;1;1;3,45;0,09795073;0,9795073;0,9795073;141,8751;0,8622602;1;1;1;0;0;0,1;0,1
7,499994;2242,749;0,4920204;4,880733;0,98739;0,4974805;40;40;1;1;3,3;0,0995671;0,995671;0,995671;131,6574;0,818817;1;1;1;0;0;0,1;0,1
7,999993;2247,92;0,4924544;4,89751;0,9858825;0,4050441;40;40;1;1;3,35;0,09768631;0,976863;0,976863;126,4825;0,8140574;1;1;1;0;0;0,1;0,1
8,500005;2251,758;0,4927757;4,909511;0,9839103;0,5035184;40;40;1;1;3,25;0,09758614;0,9758614;0,9758614;140,5121;0,8448831;1;1;1;0;0;0,1;0,1
9,000016;2256,966;0,4932106;4,927972;0,9832446;0,4954557;40;40;1;1;3,2;0,05400001;1;1;146,2509;0,8776342;1;1;1;0;0;0,1;0,044
9,500028;2261,332;0,4935748;4,946072;0,9845095;0,453775;40;40;1;1;3,25;0,03494181;0,9983376;0,9983376;146,8175;0,8966262;1;1;1;0;0;0,1;0,035
10,00004;2265,375;0,4939108;4,963675;0,9896347;0,3030919;40;40;1;1;3,3;0,02600001;1;1;144,3308;0,8911694;1;1;1;0;0;0,1;0,026
10,50005;2268,719;0,4941885;4,978476;0,9939874;0,2152196;40;40;1;1;3,3;0,02590142;0,9962083;0,9962083;161,6024;0,8917192;1;1;1;0;0;0,1;0,026
11,00006;2271,495;0,4944188;4,990734;0,9966958;0,2684195;40;40;1;1;3,3;0,02579607;0,9921566;0,9921566;133,2272;0,8948427;1;1;1;0;0;0,1;0,026
11,50007;2273,814;0,4946107;5,000891;0,9984851;0,3143763;40;40;1;1;3,3;0,0257095;0,988827;0,988827;141,0093;0,9049373;1;1;1;0;0;0,1;0,026
12,00008;2275,777;0,4947731;5,009308;0,998584;0,3000081;40;40;1;1;3,3;0,02587069;0,9950264;0,9950265;-175,713;0,9068435;1;1;1;0;0;0,1;0,026
12,5001;2277,126;0,4948848;5,015157;0,9987292;0,3829349;40;40;1;1;3,3;0,01690671;0,9945122;0,9945121;115,6477;0,9167792;1;1;1;0;0;0,1;0,017
13,00011;2278,343;0,4949849;5,020418;0,9990174;0,2747871;40;40;1;1;3,3;0,01698447;0,9990866;0,9990866;156,9533;0,9391309;1;1;1;0;0;0,1;0,017
13,50012;2279,526;0,4950826;5,02552;0,9991262;0,3030508;40;40;1;1;3,3;0,01682591;0,9897596;0,9897595;165,4431;0,9311262;1;1;1;0;0;0,1;0,017
14,00013;2280,655;0,4951759;5,030404;0,9994056;0,3016061;40;40;1;1;3,3;0,01691844;0,9952025;0,9952025;161,3739;0,8760527;1;1;1;0;0;0,1;0,017
14,50014;2281,723;0,4952639;5,035022;0,9994549;0,3421591;40;40;1;1;3,35;0,01682414;0,9896556;0,9896556;-169,792;0,8963302;1;1;1;0;0;0,1;0,017
