Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;1933,342;0,4638393;3,717801;0,9454294;1319,687;20;39;0,975;2;4,75;0,07360142;0,7360142;0,7548864;-61,37892;0,5051481;1;1;1;0;0;0,1;0,1
0,9999996;1942,067;0,464699;3,74291;0,9603803;0,04394567;40;40;1;1;4,85;0,09989252;0,9989252;0,9989252;123,9621;0,7964182;2,5;1;1;0;0;0,1;0,1
1,499999;1924,434;0,4629569;3,677833;0,9328224;0,06897849;40;40;1;1;4,95;0,09999996;0,9999996;0,9999996;155,9415;0,6229393;2,5;1;1;0;0;0,1;0,1
1,999999;1902,437;0,4607594;3,600091;0,9023097;0,0552189;40;40;1;1;5,1;0,09999996;0,9999996;0,9999996;171,751;0,6209538;2,5;1;1;0;0;0,1;0,1
2,499998;1879,03;0,4583912;3,519389;0,8713594;0,05090853;40;40;1;1;5,3;0,09999996;0,9999996;0,9999996;-134,7223;0,6503952;2,5;1;1;0;0;0,1;0,1
2,999998;1856,202;0,4560511;3,441608;0,8420842;0,09798247;40;40;1;1;5,4;0,09999996;0,9999996;0,9999996;-121,5198;0,6511414;2,5;3,1;1;0;0;0,1;0,1
3,499997;1829,741;0,4533007;3,352005;0,8133323;0,1916792;40;40;1;1;5,6;0,09999996;0,9999996;0,9999996;-116,546;0,6081754;2,5;3,87;1;0;0;0,1;0,1
3,999997;1800,771;0,4502407;3,255046;0,7848036;0,2134029;40;40;1;1;5,9;0,09999996;0,9999996;0,9999996;-110,4392;0,5945897;2,5;3,87;1;0;0;0,1;0,1
4,499997;1770,758;0,4470158;3,156414;0,7567937;0,1990183;40;40;1;1;6,1;0,09999996;0,9999996;0,9999996;-112,4104;0,5974254;2,5;3,87;1;0;0;0,1;0,1
4,999996;1740,104;0,4436628;3,057392;0,7292188;0,1819965;40;40;1;1;6,25;0,09999996;0,9999996;0,9999996;-124,3827;0,6001787;2,5;3,87;1;0;0;0,1;0,1
5,499996;1708,566;0,4401485;2,957399;0,7019128;0,1629824;40;40;1;1;6,45;0,09999996;0,9999996;0,9999996;-144,5246;0,6003017;2,5;3,87;1;0;0;0,1;0,1
5,999995;1676,336;0,4364875;2,857273;0,675226;0,1668686;40;40;1;1;6,9;0,09999996;0,9999996;0,9999996;-165,0753;0,5853286;2,5;3,87;1;0;0;0,1;0,1
6,499995;1643,887;0,4327283;2,758838;0,6491673;0,1769421;40;40;1;1;7,15;0,09999996;0,9999996;0,9999996;-175,576;0,5764729;2,5;3,87;1;0;0;0,1;0,1
6,999994;1611,823;0,4289387;2,66329;0,6238145;0,1717831;40;40;1;1;7,6;0,09999996;0,9999996;0,9999996;174,065;0,5662259;2,5;3,87;1;0;0;0,1;0,1
7,499994;1580,154;0,4251199;2,570718;0,5981301;0,1631493;40;40;1;1;8,15;0,09999996;0,9999996;0,9999996;158,431;0,5562773;2,5;3,87;1;0;0;0,1;0,1
7,999993;1548,86;0,4212705;2,481229;0,5721821;0,1826681;40;40;1;1;8,6;0,09999996;0,9999996;0,9999996;147,245;0,5588737;2,5;3,87;1;0;0;0,1;0,1
8,500005;1518,075;0,4174073;2,395033;0,5474181;0,2225366;40;40;1;1;9,05;0,09999996;0,9999996;0,9999996;139,89;0,5650715;2,5;3,87;1;0;0;0,1;0,1
9,000016;1487,064;0,4134361;2,310388;0,5225737;0,2483388;40;40;1;1;9,7;0,09999996;0,9999996;0,9999996;135,7941;0,5650276;2,5;3,87;1;0;0;0,1;0,1
9,500028;1455,345;0,409289;2,225534;0,4983826;0,2574427;40;40;1;1;10,3;0,09999996;0,9999996;0,9999996;128,8913;0,5652949;2,5;3,87;1;0;0;0,1;0,1
10,00004;1423,171;0,4049914;2,141298;0,4746369;0,2682495;40;40;1;1;10,75;0,09999996;0,9999996;0,9999996;127,2177;0,5721154;2,5;3,87;1;0;0;0,1;0,1
10,50005;1390,829;0,4005755;2,058732;0,4556549;0,2734095;40;40;1;1;11,5;0,09999996;0,9999996;0,9999996;126,2449;0,5804204;2,5;3,87;1;0;0;0,1;0,1
11,00006;1358,093;0,396004;1,977232;0,4379437;0,2678093;40;40;1;1;12,5;0,09999996;0,9999996;0,9999996;125,1914;0,5795155;2,5;3,87;1;0;0;0,1;0,1
11,50007;1324,902;0,3912608;1,896466;0,4205612;0,2465959;40;40;1;1;13;0,09999996;0,9999996;0,9999996;120,4124;0,5920758;2,5;3,87;1;0;0;0,1;0,1
12,00008;1291,64;0,3863931;1,816736;0,4039949;0,2230188;40;40;1;1;13,45;0,09999996;0,9999996;0,9999996;109,6425;0,6023359;2,5;3,87;1;0;0;0,1;0,1
12,5001;1258,115;0,3813671;1,737013;0,3879808;0,1937533;40;40;1;1;13,85;0,09999996;0,9999996;0,9999996;96,21807;0,616088;2,5;3,87;1;0;0;0,1;0,1
13,00011;1224,904;0,3762644;1,658181;0,3726341;0,1648393;40;40;1;1;14,25;0,09999996;0,9999996;0,9999996;68,67891;0,6175502;2,5;3,87;1;0;0;0,1;0,1
13,50012;1191,399;0,3709864;1,578711;0,3577084;0,1511923;40;40;1;1;14,65;0,09999996;0,9999996;0,9999996;39,62402;0,6141868;2,5;3,87;1;0;0;0,1;0,1
14,00013;1157,97;0,3655845;1,499934;0,343399;0,1599203;40;40;1;1;15,05;0,09999996;0,9999996;0,9999996;16,9275;0,6108322;2,5;3,87;1;0;0;0,1;0,1
14,50014;1124,221;0,3599868;1,421255;0,3294354;0,1829987;40;40;1;1;15,6;0,09999996;0,9999996;0,9999996;1,22992;0,6085826;2,5;3,87;1;0;0;0,1;0,1
15,00015;1090,619;0,3542645;1,343796;0,3159898;0,2143923;40;40;1;1;15,75;0,09999996;0,9999996;0,9999996;-11,39029;0,6096638;2,5;3,87;1;0;0;0,1;0,1
15,50016;1056,922;0,3483689;1,267057;0,3027593;0,2458798;40;40;1;1;16;0,09999996;0,9999996;0,9999996;-22,77871;0,6152648;2,5;3,87;1;0;0;0,1;0,1
16,00018;1023,437;0,3423467;1,192203;0,291392;0,2718442;40;40;1;1;16,45;0,09999996;0,9999996;0,9999996;-32,9462;0,6162049;2,5;3,87;1;0;0;0,1;0,1
16,50019;990,023;0,3361685;1,11936;0,2800731;0,291713;40;40;1;1;16,7;0,09999996;0,9999996;0,9999996;-39,0438;0,6216132;2,5;3,87;1;0;0;0,1;0,1
17,0002;956,6428;0,3298189;1,048376;0,2682348;0,3137506;40;40;1;1;17,1;0,09999996;0,9999996;0,9999996;-45,36258;0,6285639;2,5;3,87;1;0;0;0,1;0,1
17,50021;923,5906;0,3233492;0,9800919;0,2563725;0,3381746;40;40;1;1;17,35;0,09999996;0,9999996;0,9999996;-51,43812;0,6372622;2,5;3,87;1;0;0;0,1;0,1
18,00022;891,3237;0,3168485;0,9153404;0,2447825;0,3583451;40;40;1;1;17,7;0,09999996;0,9999996;0,9999996;-57,68851;0,6406063;2,5;3,87;1;0;0;0,1;0,1
18,50023;859,1518;0,310177;0,8526476;0,2332302;0,3643863;40;40;1;1;18,5;0,09999996;0,9999996;0,9999996;-64,15638;0,6343564;2,5;3,87;1;0;0;0,1;0,1
19,00024;827,4837;0,303415;0,7927619;0,2218938;0,3658631;40;40;1;1;18,95;0,09999996;0,9999996;0,9999996;-70,7836;0,6338018;2,5;3,87;1;0;0;0,1;0,1
19,50026;796,3452;0,2965688;0,7360814;0,2107053;0,3724681;40;40;1;1;19,85;0,09999996;0,9999996;0,9999996;-77,23713;0,6301008;2,5;3,87;1;0;0;0,1;0,1
20,00027;765,2261;0,2895211;0,6818632;0,1998484;0,3870096;40;40;1;1;20,85;0,09999996;0,9999996;0,9999996;-82,56042;0,6314032;2,5;3,87;1;0;0;0,1;0,1
20,50028;734,6698;0,2823903;0,63115;0,1893362;0,4023267;40;40;1;1;21,95;0,09999996;0,9999996;0,9999996;-86,16042;0,6345852;2,5;3,87;1;0;0;0,1;0,1
21,00029;704,4193;0,2751153;0,5835586;0,178966;0,4135599;40;40;1;1;23,35;0,09999996;0,9999996;0,9999996;-88,46175;0,6360034;2,5;3,87;1;0;0;0,1;0,1
21,5003;674,2725;0,2676404;0,5386307;0,168674;0,4245812;40;40;1;1;24,85;0,09999996;0,9999996;0,9999996;-87,80204;0,6413701;2,5;3,87;1;0;0;0,1;0,1
22,00031;644,075;0,2599162;0,496026;0,1585093;0,4314551;40;40;1;1;25,9;0,09999996;0,9999996;0,9999996;-85,34189;0,6525568;2,5;3,87;1;0;0;0,1;0,1
22,50032;614,3633;0,2520728;0,4562542;0,1485691;0,4421983;40;40;1;1;27,15;0,09999996;0,9999996;0,9999996;-80,46922;0,6751525;2,5;3,87;1;0;0;0,1;0,1
23,00034;585,6207;0,2442429;0,4194957;0,139032;0,4630289;40;40;1;1;28,2;0,09999996;0,9999996;0,9999996;-73,46075;0,7018107;2,5;3,87;1;0;0;0,1;0,1
