Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;1964,911;0,466931;3,76828;0,9170043;360,7269;13;34;0,85;3;3,8;0,07465243;0,7465243;0,7527721;-38,08088;0,5205867;1;1;1;0;0;0,1;0,1
0,9999996;1971,317;0,4675524;3,787497;0,9163811;0,09697861;13;34;0,85;3;3,55;0,09202269;0,9202269;0,9356963;-23,35229;0,53569;1;1;1;0;0;0,1;0,1
1,499999;1979,598;0,4683517;3,814285;0,9142541;0,08662121;20;39;0,975;2;3,7;0,09272081;0,9272081;0,9509827;-46,43839;0,5642395;1;1;1;0;0;0,1;0,1
1,999999;1988,53;0,4692101;3,844098;0,9189731;0,136656;20;39;0,975;2;3,75;0,09234726;0,9234726;0,9471513;-32,64771;0,6020678;1;1;1;0;0;0,1;0,1
2,499998;1999,121;0,4702224;3,881617;0,9255128;0,2140209;40;40;1;1;4,05;0,09681644;0,9681644;0,9681644;-19,304;0,6372524;1;1;1;0;0;0,1;0,1
2,999998;2013,349;0,4715736;3,934759;0,9364522;0,1359221;40;40;1;1;3,95;0,09907533;0,9907533;0,9907534;-14,20305;0,6805278;1;1;1;0;0;0,1;0,1
3,499997;2026,787;0,4728399;3,985172;0,9355466;0,2063713;40;40;1;1;4;0,09812327;0,9812326;0,9812328;-21,4931;0,7318175;1;1;1;0;0;0,1;0,1
3,999997;2042,985;0,4743546;4,047311;0,9473702;0,206167;40;40;1;1;4;0,09862782;0,9862782;0,9862782;-39,99027;0,7516494;1;1;1;0;0;0,1;0,1
4,499997;2061,519;0,4760714;4,119884;0,9619299;0,2090056;40;40;1;1;3,95;0,09933485;0,9933485;0,9933485;-44,50417;0,7506157;1;1;1;0;0;0,1;0,1
4,999996;2076,081;0,4774089;4,177911;0,9601029;0,3041291;40;40;1;1;3,85;0,09811431;0,9811431;0,9811431;-13,97003;0,7846583;1;1;1;0;0;0,1;0,1
5,499996;2090,739;0,4787446;4,237201;0,9695147;0,2910992;40;40;1;1;3,8;0,0984066;0,9840659;0,9840659;-18,43262;0,8082396;1;1;1;0;0;0,1;0,1
5,999995;2104,65;0,4800033;4,291986;0,9734911;0,2660176;40;40;1;1;3,75;0,09864016;0,9864016;0,9864017;-20,3345;0,8326131;1;1;1;0;0;0,1;0,1
6,499995;2121,488;0,4815141;4,358946;0,9903297;0,2706019;40;40;1;1;3,75;0,09990228;0,9990228;0,9990228;2,644539;0,8212376;1;1;1;0;0;0,1;0,1
6,999994;2133,629;0,4825956;4,408137;0,9855947;0,3459004;40;40;1;1;3,7;0,09662478;0,9662479;0,9662479;1,377471;0,8691004;1,26;1;1;0;0;0,1;0,1
7,499994;2132,966;0,4825363;4,404815;0,9732574;0,2565542;40;40;1;1;3,8;0,09999996;0,9999996;0,9999996;-22,45229;0,8336642;1,66;1;1;0;0;0,1;0,1
7,999993;2116,39;0,4810579;4,337186;0,9488137;0,0496506;40;40;1;1;3,85;0,09999996;0,9999996;0,9999996;-79,27209;0,7663337;1,66;1;1;0;0;0,1;0,1
8,500005;2092,51;0,4789053;4,241584;0,9238658;0,03261065;40;40;1;1;3,85;0,09999996;0,9999996;0,9999996;-137,9333;0,6794249;2,4;1;1;0;0;0,1;0,1
9,000016;2064,851;0,4763784;4,132738;0,8990662;0,05777634;40;40;1;1;3,85;0,09999996;0,9999996;0,9999996;-142,9206;0,6584637;2,4;1;1;0;0;0,1;0,1
