Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2054,123;0,4753884;4,262691;0,9205527;439,7314;20;23;0,575;2;5,925;0,08340411;0,8340411;0,8366465;22,48673;0,5549444;1;1;1;0;1;0,1;0,1
0,9999996;2066,569;0,4765364;4,298144;0,9330545;0,02767924;20;23;0,575;2;5,75;0,09844796;0,9844795;1;-153,1821;0,5784914;1;1;1;0;1;0,1;0,1
1,499999;2078,777;0,4776555;4,331883;0,9469233;0,02799548;40;40;1;1;5,525;0,0992685;0,992685;0,9926851;-153,6491;0,5921167;1;1;1;0;1;0,1;0,1
1,999999;2090,171;0,4786931;4,363067;0,9574537;0,0480037;40;40;1;1;5,35;0,09913827;0,9913827;0,9913827;-161,5637;0,618769;1;1;1;0;1;0,1;0,1
2,499998;2099,768;0,4795625;4,389501;0,9706786;0,1277714;40;40;1;1;5,1;0,09917545;0,9917545;0,9917545;-129,5853;0,6410753;1;1;1;0;1;0,1;0,1
2,999998;2108,23;0,4803254;4,410049;0,9736819;0,1161523;40;40;1;1;4,9;0,09976019;0,9976019;0,9976019;-119,5203;0,6575524;1;1;1;0;1;0,1;0,1
3,499997;2117,241;0,4811342;4,435254;0,9763486;0,1424262;40;40;1;1;4,75;0,09908297;0,9908297;0,9908297;-143,0102;0,6878023;1;1;1;0;1;0,1;0,1
3,999997;2129,33;0,4822131;4,474545;0,9894817;0,1150511;40;40;1;1;4,625;0,09969549;0,9969549;0,996955;170,8622;0,6906709;1;1;1;0;1;0,1;0,1
4,499997;2138,935;0,4830659;4,505524;0,9871256;0,1446364;40;40;1;1;4,475;0,09913429;0,9913429;0,9913429;-155,8184;0,7377901;1;1;1;0;1;0,1;0,1
4,999996;2147,939;0,4838614;4,533193;0,9930214;0,2191424;40;40;1;1;4,35;0,09894355;0,9894356;0,9894356;-133,4578;0,753337;1;1;1;0;1;0,1;0,1
5,499996;2156,505;0,4846148;4,560097;0,9948075;0,2168982;40;40;1;1;4,25;0,09999996;0,9999996;0,9999996;-141,5317;0,7731212;1;1;1;0;1;0,1;0,1
5,999995;2165,217;0,4853773;4,588374;0,9872558;0,2116588;40;40;1;1;4,225;0,09905651;0,9905651;0,9905652;-156,7316;0,7911813;1;1;1;0;1;0,1;0,1
6,499995;2175,601;0,4862823;4,624732;0,9868056;0,2376049;40;40;1;1;4,1;0,09999996;0,9999996;0,9999996;-151,3017;0,798009;1;1;1;0;1;0,1;0,1
6,999994;2186,351;0,4872143;4,664324;0,9869968;0,2382361;40;40;1;1;3,85;0,09880658;0,9880658;0,9880658;-165,2242;0,8011144;1;1;1;0;1;0,1;0,1
7,499994;2197,028;0,4881347;4,703384;0,9948008;0,2756649;40;40;1;1;3,875;0,09952141;0,9952141;0,9952141;-143,1704;0,8050785;1;1;1;0;1;0,1;0,1
7,999993;2206,514;0,4889481;4,737988;0,9925529;0,2640812;40;40;1;1;3,825;0,09976523;0,9976522;0,9976522;170,5839;0,7969071;1;1;1;0;1;0,1;0,1
8,500005;2215,329;0,4897007;4,76998;0,9947919;0,2290769;40;40;1;1;3,95;0,09968227;0,9968227;0,9968227;-171,6038;0,8057854;1;1;1;0;1;0,1;0,1
9,000016;2222,822;0,4903376;4,797628;0,9850668;0,1977467;40;40;1;1;3,875;0,09850197;0,9850196;0,9850196;166,9432;0,8146397;1;1;1;0;1;0,1;0,1
9,500028;2231,014;0,4910315;4,828554;0,9869753;0,2319271;40;40;1;1;3,8;0,09999515;0,9999515;0,9999515;166,2232;0,8367275;1;1;1;0;1;0,1;0,1
10,00004;2237,409;0,4915712;4,852331;0,9816086;0,2780108;40;40;1;1;3,775;0,09940042;0,9940041;0,9940041;177,4713;0,8443514;1;1;1;0;1;0,1;0,1
10,50005;2243,563;0,4920888;4,874721;0,9791622;0,272472;40;40;1;1;3,8;0,09987069;0,9987069;0,9987069;176,3985;0,8461428;1;1;1;0;1;0,1;0,1
11,00006;2250,285;0,4926528;4,900456;0,986047;0,3600649;40;40;1;1;3,775;0,0989278;0,989278;0,989278;168,9335;0,8540374;1;1;1;0;1;0,1;0,1
11,50007;2255,729;0,4931076;4,922132;0,9904724;0,4454884;40;40;1;1;3,775;0,09916492;0,9916492;0,9916492;160,2166;0,8743647;1;1;1;0;1;0,1;0,1
