Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2048,398;0,4748578;4,126132;0,8652338;333,2259;10;22;0,55;4;4;0,08450795;0,8450795;0,8409279;-122,0166;0,5051016;1;1;1;0;0;0,1;0,1
0,9999996;2058,313;0,4757755;4,160353;0,8903975;0,1349097;13;33;0,825;3;3,925;0,09721942;0,9721942;0,9965992;-94,28532;0,5219525;1;1;1;0;0;0,1;0,1
1,499999;2065,895;0,4764747;4,185326;0,9037793;0,1655476;20;39;0,975;2;3,875;0,09623351;0,9623351;0,9870104;-97,45655;0,5746864;1;1;1;0;0;0,1;0,1
1,999999;2075,483;0,4773543;4,21913;0,9194379;0,1979472;20;39;0,975;2;3,8;0,09607787;0,9607787;0,9854141;-113,5449;0,6050867;1;1;1;0;0;0,1;0,1
2,499998;2085,969;0,4783113;4,257554;0,9342237;0,1941567;40;40;1;1;3,75;0,0964541;0,964541;0,964541;-116,292;0,6556342;1;1;1;0;0;0,1;0,1
2,999998;2096,001;0,4792216;4,29312;0,9436494;0,1941785;40;40;1;1;3,7;0,0980514;0,980514;0,980514;-117,0243;0,6554028;1;1;1;0;0;0,1;0,1
3,499997;2106,998;0,4802147;4,3336;0,9511517;0,2172966;40;40;1;1;3,6;0,09911309;0,9911309;0,9911309;-109,033;0,7162963;1;1;1;0;0;0,1;0,1
3,999997;2122,128;0,4815711;4,392142;0,9684797;0,2239525;40;40;1;1;3,5;0,09887848;0,9887848;0,9887848;-107,7529;0,7105548;1;1;1;0;0;0,1;0,1
4,499997;2137,131;0,4829063;4,45005;0,9771202;0,2103532;40;40;1;1;3,3;0,09901697;0,9901697;0,9901697;-120,4957;0,7447671;1;1;1;0;0;0,1;0,1
4,999996;2153,188;0,4843236;4,512321;0,9920636;0,1781502;40;40;1;1;3,35;0,09826376;0,9826375;0,9826375;-67,72054;0,6948065;1;1;1;0;0;0,1;0,1
5,499996;2164,572;0,4853213;4,554951;0,9872313;0,09016776;40;40;1;1;3,2;0,0977998;0,977998;0,977998;-124,6035;0,7522835;1;1;1;0;0;0,1;0,1
5,999995;2175,842;0,4863034;4,597663;0,9883547;0,17588;40;40;1;1;3,15;0,09881811;0,9881811;0,9881811;-68,57189;0,7928928;1;1;1;0;0;0,1;0,1
6,499995;2188,632;0,4874111;4,647178;0,9858457;0,08322496;40;40;1;1;3,15;0,09837356;0,9837356;0,9837356;-139,3391;0,7900148;1;1;1;0;0;0,1;0,1
6,999994;2202,471;0,4886019;4,701652;0,9871283;0,1634565;40;40;1;1;3,25;0,09750567;0,9750567;0,9750569;-97,76544;0,806982;1;1;1;0;0;0,1;0,1
7,499994;2217,675;0,4899004;4,762303;0,9903088;0,1722723;40;40;1;1;3,3;0,09860484;0,9860483;0,9860484;-76,8867;0,7919618;1;1;1;0;0;0,1;0,1
7,999993;2225,664;0,4905788;4,791696;0,9891925;0,0779567;40;40;1;1;3,4;0,09754797;0,9754797;0,9754797;103,9709;0,7652303;1;1;1;0;0;0,1;0,1
8,500005;2230,318;0,4909728;4,807087;0,9842206;0,01240099;40;40;1;1;3,5;0,09717;0,9717;0,9717001;-73,59999;0,8346817;1;1;1;0;0;0,1;0,1
9,000016;2238,407;0,4916552;4,838093;0,9858964;0,07423182;40;40;1;1;3,6;0,09873267;0,9873267;0,9873267;-25,55007;0,8734824;1;1;1;0;0;0,1;0,1
9,500028;2249,115;0,4925546;4,881707;0,9871351;0,06361387;40;40;1;1;3,5;0,09822113;0,9822113;0,9822112;-134,2988;0,8755243;1;1;1;0;0;0,1;0,1
10,00004;2260,699;0,493522;4,929214;0,9891257;0,1894626;40;40;1;1;3,45;0,097387;0,97387;0,9738701;-92,61355;0,8320659;1;1;1;0;0;0,1;0,1
10,50005;2269,991;0,4942941;4,968433;0,9915022;0,3407507;40;40;1;1;3,45;0,09736972;0,9736971;0,9736971;-92,22781;0,9057754;1;1;1;0;0;0,1;0,1
11,00006;2280,853;0,4951922;5,014114;0,9936615;0,352155;40;40;1;1;3,4;0,09820949;0,9820949;0,9820948;-108,6119;0,8710106;1;1;1;0;0;0,1;0,1
11,50007;2285,523;0,4955769;5,032603;0,9898944;0,2650461;40;40;1;1;3,45;0,09637889;0,9637889;0,9637889;-99,39565;0,8727316;1;1;1;0;0;0,1;0,1
12,00008;2290,241;0,4959646;5,05182;0,9924651;0,4129268;40;40;1;1;3,45;0,0980384;0,980384;0,980384;-113,4268;0,915428;1;1;1;0;0;0,1;0,1
12,5001;2294,101;0,4962814;5,066101;0,9869736;0,4032945;40;40;1;1;3,45;0,09707811;0,9707811;0,9707812;-86,95306;0,8768535;1;1;1;0;0;0,1;0,1
13,00011;2299,877;0,4967535;5,090127;0,9914373;0,3635947;40;40;1;1;3,4;0,09838711;0,9838712;0,9838712;-88,54635;0,9226009;1;1;1;0;0;0,1;0,1
13,50012;2306,036;0,4972564;5,115387;0,9933836;0,2774301;40;40;1;1;3,45;0,09767683;0,9767683;0,9767683;-103,2403;0,865531;1;1;1;0;0;0,1;0,1
14,00013;2308,146;0,497428;5,12393;0,987008;0,2572939;40;40;1;1;3,35;0,09745862;0,9745861;0,9745863;-74,70963;0,9064109;1;1;1;0;0;0,1;0,1
14,50014;2309,274;0,4975196;5,129012;0,985244;0,481223;40;40;1;1;3,45;0,09867717;0,9867717;0,9867717;-123,0964;0,8979923;1;1;1;0;0;0,1;0,1
15,00015;2311,648;0,4977126;5,13941;0,9915791;0,491435;40;40;1;1;3,4;0,09874246;0,9874246;0,9874246;-124,0768;0,9225324;1;1;1;0;0;0,1;0,1
15,50016;2312,855;0,4978106;5,14437;0,9903135;0,5052699;40;40;1;1;3,35;0,09815373;0,9815372;0,9815372;-140,3683;0,8670697;1;1;1;0;0;0,1;0,1
16,00018;2311,269;0,4976819;5,136305;0,9854193;0,3056929;40;40;1;1;3,4;0,09739768;0,9739768;0,9739769;-152,3969;0,93846;1;1;1;0;0;0,1;0,1
16,50019;2315,087;0,4979919;5,153057;0,9902097;0,3101411;40;40;1;1;3,4;0,09834629;0,9834629;0,9834628;-142,1002;0,890653;0;1;1;0;0;0,1;0,1
17,0002;2331,136;0,4992882;5,225065;0,9986311;0,2277382;20;39;0,975;2;3,1;0,09035034;0,9035034;0,9019192;-140,7612;0,4953287;0;1;1;0;0;0,1;0,1
17,50021;2342,617;0,5002097;5,275722;0,9970123;0,2200446;20;39;0,975;2;2,875;0,08051775;0,8051775;0,8007537;163,5274;0,3147976;0;1;1;0;0;0,1;0,1
18,00022;2351,98;0,5009572;5,317265;0,9990736;0,2155853;13;38;0,95;3;2,6;0,08095583;0,8095583;0,8014812;-141,0629;0,2588912;0;1;1;0;0;0,1;0,1
18,50023;2357,7;0,5014125;5,342401;0,9977483;0,08927166;20;39;0,975;2;2,625;0,07043986;0,7043986;0,699774;-73,45522;0,2872012;0;1;1;0;0;0,1;0,1
19,00024;2363,999;0,501912;5,369674;0,9979857;0,07624899;20;39;0,975;2;2,3;0,07010406;0,7010406;0,6974201;100,5099;0,1867506;0;1;1;0;0;0,1;0,1
19,50026;2361,174;0,5016879;5,35509;0,9904913;0,06297702;40;40;1;1;2,525;0,09775873;0,9775873;0,9775872;-22,77441;0,3872407;5;1;1;0;0;0,1;0,1
20,00027;2341,904;0,5001525;5,267199;0,972033;0,05473452;40;40;1;1;2,8;0,09999996;0,9999996;0,9999996;-58,28805;0,3838669;5;1;1;0;0;0,1;0,1
20,50028;2322,169;0,4985652;5,178753;0,9483957;0,09107735;40;40;1;1;2,9;0,09999996;0,9999996;0,9999996;-66,66013;0,4213983;5;1;1;0;0;0,1;0,1
21,00029;2301,294;0,4968694;5,08649;0,9234968;0,09115893;40;40;1;1;2,95;0,09999996;0,9999996;0,9999996;-63,29026;0,4735581;5;1;1;0;0;0,1;0,1
21,5003;2280,917;0,4951976;4,997781;0,9036627;0,1103019;40;40;1;1;3;0,09999996;0,9999996;0,9999996;-53,44632;0,511174;5;1;1;0;0;0,1;0,1
