Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2014,174;0,4716513;3,993862;0,9233471;340,6389;10;37;0,925;4;3,875;0,07444586;0,7444586;0,7972663;3,097602;0,5452753;1,14;1;1;0;0;0,1;0,1
0,9999996;2010,035;0,4712596;3,978141;0,92742;0,1342809;10;37;0,925;4;3,975;0,09093489;0,9093488;0,9758968;-110,3867;0,5543347;3,6;1;1;0;0;0,1;0,1
1,499999;1993,947;0,4697286;3,92292;0,9120229;0,1255694;10;37;0,925;4;4,175;0,0908894;0,908894;0,9757545;-103,6079;0,5236031;3,6;1;1;0;0;0,1;0,1
1,999999;1977,954;0,4681931;3,869778;0,8931066;0,09343725;10;37;0,925;4;4,425;0,09084584;0,9084584;0,9756183;-114,4359;0,5242274;3,6;1;1;0;0;0,1;0,1
2,499998;1962,402;0,4666873;3,819211;0,8719078;0,0488004;10;37;0,925;4;4,625;0,09080464;0,9080464;0,9754894;-140,9019;0,5236322;3,6;1;1;0;0;0,1;0,1
2,999998;1947,102;0,4651935;3,770725;0,8506767;0,04696607;10;37;0,925;4;4,875;0,09076533;0,9076533;0,9753665;-177,1725;0,5180552;3,6;1;1;0;0;0,1;0,1
3,499997;1931,65;0,4636718;3,723291;0,836984;0,05215368;10;37;0,925;4;5,275;0,09072794;0,9072794;0,9752495;-166,7088;0,5011059;3,6;1;1;0;0;0,1;0,1
3,999997;1916,173;0,4621348;3,676858;0,8237005;0,004597398;10;37;0,925;4;5,575;0,09069251;0,9069251;0,9751388;0,2377346;0,502444;3,6;1;1;0;0;0,1;0,1
4,499997;1899,589;0,4604729;3,62677;0,805891;0,04752756;13;37;0,925;3;5,85;0,09292463;0,9292463;0,975033;-15,1609;0,5332598;3,6;1;1;0;0;0,1;0,1
4,999996;1883,029;0,4587981;3,578814;0,7933648;0,07060497;13;37;0,925;3;6,05;0,09290393;0,9290392;0,9749326;-15,39087;0,5657936;3,6;1;1;0;0;0,1;0,1
5,499996;1866,709;0,4571319;3,533332;0,7862788;0,07567512;13;37;0,925;3;6,25;0,09288435;0,9288434;0,9748375;-25,54713;0,5704497;3,6;1;1;0;0;0,1;0,1
5,999995;1851,113;0,4555255;3,491781;0,7815163;0,09074512;13;37;0,925;3;6,5;0,09286545;0,9286545;0,9747459;-29,01892;0,5933601;3,6;1;1;0;0;0,1;0,1
6,499995;1835,693;0,4539231;3,451536;0,7771651;0,0939233;10;23;0,575;4;6,95;0,09284768;0,9284768;0,9592357;-28,90523;0,5948688;3,6;1;1;0;0;0,1;0,1
