Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2051,329;0,4751297;4,117866;0,8729156;35,2607;20;22;0,55;2;4,225;0,07858321;0,7858321;0,759215;111,5463;0,4995706;1;1;1;0;0;0,1;0,1
0,9999996;2060,853;0,4760101;4,148354;0,8917174;0,1460488;20;22;0,55;2;4,175;0,09286752;0,9286752;0,9131181;110,9566;0,5178047;1;1;1;0;0;0,1;0,1
1,499999;2070,504;0,476898;4,180408;0,9113377;0,1749835;40;40;1;1;3,875;0,09514765;0,9514765;0,9514765;102,3749;0,5558499;1;1;1;0;0;0,1;0,1
1,999999;2080,825;0,4778422;4,216308;0,9310663;0,1860276;40;40;1;1;3,725;0,09514042;0,9514042;0,9514042;108,0248;0,5676409;1;1;1;0;0;0,1;0,1
2,499998;2092,283;0,478885;4,258087;0,9534505;0,1885179;40;40;1;1;3,775;0,09489362;0,9489362;0,9489362;117,6331;0,5915719;1;1;1;0;0;0,1;0,1
2,999998;2102,057;0,4797691;4,294394;0,9621058;0,1534367;40;40;1;1;3,725;0,09482907;0,9482906;0,9482906;113,7351;0,6235489;1;1;1;0;0;0,1;0,1
3,499997;2114,232;0,4808646;4,34144;0,9848922;0,1331184;40;40;1;1;3,825;0,09681796;0,9681795;0,9681795;147,2214;0,6568353;1;1;1;0;0;0,1;0,1
3,999997;2124,949;0,481823;4,381921;0,9888537;0,05751384;40;40;1;1;3,675;0,09696379;0,9696379;0,9696379;54,10948;0,7018799;1;1;1;0;0;0,1;0,1
4,499997;2132,495;0,4824947;4,409209;0,9823008;0,1239473;40;40;1;1;3,625;0,09554517;0,9554517;0,9554517;67,75736;0,7659135;1;1;1;0;0;0,1;0,1
4,999996;2142,663;0,4833957;4,447575;0,9879171;0,1474229;40;40;1;1;3,525;0,09769566;0,9769566;0,9769566;99,8849;0,7779906;1;1;1;0;0;0,1;0,1
5,499996;2151,078;0,4841379;4,478784;0,9885291;0,2074199;40;40;1;1;3,375;0,09716723;0,9716723;0,9716723;-8,734027;0,7792312;1;1;1;0;0;0,1;0,1
5,999995;2157,738;0,4847231;4,502625;0,9809343;0,05535242;40;40;1;1;3,4;0,09870839;0,9870839;0,987084;52,906;0,8190721;1;1;1;0;0;0,1;0,1
6,499995;2167,251;0,4855552;4,538625;0,9823398;0,0809361;40;40;1;1;3,4;0,09919851;0,991985;0,991985;75,04258;0,8362039;1;1;1;0;0;0,1;0,1
