Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2083,904;0,478123;4,273372;0,9344289;391,6525;5;30;0,75;7;3,2;0,05512873;0,5512873;0,6149757;-35,68822;0,0508415;1;1;1;0;0;0,1;0,1
0,9999996;2088,773;0,478566;4,28661;0,9361677;0,09163965;8;35;0,875;5;3,325;0,06954959;0,6954959;0,7610396;-28,89943;0,04434812;1;1;1;0;0;0,1;0,1
1,499999;2096,222;0,479242;4,309567;0,9492233;0,0731796;40;40;1;1;3,6;0,07425832;0,7425832;0,7425833;-12,77544;0,06386805;1;1;1;0;0;0,1;0,1
1,999999;2105,894;0,4801152;4,341941;0,9630084;0,05702863;40;40;1;1;3,45;0,07847185;0,7847185;0,7847186;-101,7418;0,02686564;1;1;1;0;0;0,1;0,1
2,499998;2116,365;0,4810557;4,376448;0,9667588;0,005560747;40;40;1;1;3,35;0,08091895;0,8091895;0,8091896;50,8747;0,0404457;1;1;1;0;0;0,1;0,1
2,999998;2128,72;0,4821593;4,419116;0,9814437;0,06983066;40;40;1;1;3,25;0,08250698;0,8250698;0,8250698;3,154461;0,1102571;1;1;1;0;0;0,1;0,1
3,499997;2142,538;0,4833846;4,468057;0,9905915;0,09105467;40;40;1;1;3,025;0,08382871;0,8382871;0,8382872;42,52912;0,07881289;1;1;1;0;0;0,1;0,1
3,999997;2156,337;0,4846001;4,516319;0,9813254;0,137586;40;40;1;1;3;0,08188298;0,8188298;0,81883;40,52184;0,1732906;1;1;1;0;0;0,1;0,1
4,499997;2172,442;0,4860079;4,576143;0,9881347;0,1936079;20;39;0,975;2;2,875;0,08431219;0,8431219;0,8396413;27,95715;0,1814369;1;1;1;0;0;0,1;0,1
4,999996;2186,471;0,4872245;4,628032;0,9767736;0,1264106;40;40;1;1;2,9;0,08162635;0,8162635;0,8162636;9,987552;0,1195775;1;1;1;0;0;0,1;0,1
5,499996;2203,693;0,4887069;4,694733;0,9838898;0,1746202;40;40;1;1;2,925;0,08384083;0,8384083;0,8384083;-6,776758;0,3049504;1;1;1;0;0;0,1;0,1
5,999995;2220,74;0,4901608;4,762272;0,9932469;0,2789746;40;40;1;1;2,75;0,08868449;0,8868449;0,8868449;-8,867788;0,2243428;1;1;1;0;0;0,1;0,1
6,499995;2234,536;0,4913287;4,816012;0,9850129;0,331314;40;40;1;1;2,85;0,08343555;0,8343555;0,8343555;-11,57982;0,278849;1;1;1;0;0;0,1;0,1
6,999994;2246,668;0,4923494;4,86349;0,9889829;0,3728872;20;39;0,975;2;2,75;0,07937188;0,7937188;0,7888606;-4,967819;0,3543053;1;1;1;0;0;0,1;0,1
