Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2012,252;0,4714694;3,971639;0,8956091;393,5998;10;33;0,825;4;3,275;0,06031907;0,6031907;0,6251126;125,7201;0,03644822;1;1;1;0;0;0,1;0,1
0,9999996;2017,167;0,4719342;3,984843;0,9039362;0,01116487;13;34;0,85;3;3,35;0,07639758;0,7639757;0,7591653;-47,15496;0,05732663;1;1;1;0;0;0,1;0,1
1,499999;2024,138;0,4725907;4,006296;0,9119624;0,06226087;13;34;0,85;3;3,225;0,08457221;0,8457221;0,8322018;-102,2499;0,1000452;1;1;1;0;0;0,1;0,1
1,999999;2034,017;0,4735175;4,040284;0,926291;0,06365468;20;35;0,875;2;3,525;0,09265911;0,9265911;0,9218565;-100,2151;0,2165903;1;1;1;0;0;0,1;0,1
2,499998;2042,201;0,4742816;4,068251;0,9329009;0,1743539;20;35;0,875;2;3,6;0,09303769;0,9303769;0,9230412;-90,70237;0,1590265;1;1;1;0;0;0,1;0,1
2,999998;2054,269;0,4754017;4,112826;0,9471641;0,1511101;20;35;0,875;2;3,5;0,09153678;0,9153677;0,912309;-78,97482;0,1947875;1;1;1;0;0;0,1;0,1
3,499997;2064,781;0,4763718;4,150327;0,9608437;0,2246393;20;35;0,875;2;3,325;0,08859266;0,8859265;0,891769;-80,08408;0,2515897;1;1;1;0;0;0,1;0,1
3,999997;2080,751;0,4778357;4,210872;0,9844036;0,246067;40;40;1;1;3,15;0,09209654;0,9209654;0,9209655;-77,23359;0,2850009;1;1;1;0;0;0,1;0,1
4,499997;2098,071;0,4794091;4,276671;0,9896933;0,3145314;40;40;1;1;3,125;0,09082156;0,9082156;0,9082156;-95,37914;0,2720146;1;1;1;0;0;0,1;0,1
4,999996;2115,848;0,4810095;4,343675;0,9889824;0,3100504;40;40;1;1;3,025;0,08976861;0,8976861;0,8976862;-92,10394;0,3378634;1;1;1;0;0;0,1;0,1
5,499996;2133,379;0,4825735;4,411389;0,9914763;0,3106077;40;40;1;1;3,05;0,08832081;0,883208;0,8832082;-83,08028;0,2832183;1;1;1;0;0;0,1;0,1
5,999995;2149,779;0,4840237;4,475709;0,9885193;0,3765006;40;40;1;1;2,95;0,0868863;0,868863;0,868863;-80,5547;0,3327861;1;1;1;0;0;0,1;0,1
6,499995;2167,909;0,4856127;4,548472;0,9902779;0,4233838;40;40;1;1;3,025;0,08663182;0,8663182;0,8663182;-68,94433;0,4538034;1;1;1;0;0;0,1;0,1
6,999994;2183,152;0,4869372;4,610339;0,9896586;0,477371;40;40;1;1;3;0,08474471;0,847447;0,847447;-79,52695;0,4362257;1;1;1;0;0;0,1;0,1
7,499994;2197,629;0,4881863;4,669755;0,9823623;0,5309461;40;40;1;1;2,925;0,08615658;0,8615658;0,861566;-74,32985;0,5214455;1;1;1;0;0;0,1;0,1
7,999993;2219,068;0,4900186;4,759737;0,984566;0,5751725;40;40;1;1;2,825;0,09076872;0,9076872;0,9076872;-75,16251;0,5158644;1;1;1;0;0;0,1;0,1
8,500005;2239,726;0,4917662;4,847097;0,9888769;0,6371767;40;40;1;1;2,825;0,08911175;0,8911175;0,8911175;-72,17454;0,6847548;1;1;1;0;0;0,1;0,1
9,000016;2254,233;0,4929825;4,909546;0,9869581;0,7414064;13;38;0,95;3;2,675;0,09015599;0,9015599;0,8964186;-69,62341;0,6690866;1;1;1;0;0;0,1;0,1
9,500028;2267,517;0,4940888;4,965985;0,9867947;0,7092913;13;38;0,95;3;2,85;0,08836038;0,8836038;0,8800769;-75,17818;0,7210356;1;1;1;0;0;0,1;0,1
10,00004;2278,676;0,4950125;5,012788;0,9800994;0,7172061;40;40;1;1;2,975;0,08848675;0,8848675;0,8848676;-70,39861;0,6561264;1;1;1;0;0;0,1;0,1
10,50005;2293,059;0,4961955;5,074376;0,986937;0,6804761;40;40;1;1;3,125;0,09223913;0,9223914;0,9223914;-69,82462;0,5826415;1;1;1;0;0;0,1;0,1
11,00006;2306,688;0,4973094;5,134239;0,9861599;0,6903223;40;40;1;1;2,9;0,09360542;0,9360542;0,9360543;-65,00546;0,6950956;1;1;1;0;0;0,1;0,1
11,50007;2319,187;0,4983237;5,1903;0,9939483;0,8058341;13;35;0,875;3;2,775;0,09485441;0,9485441;0,9885497;-69,1001;0,7479643;1;1;1;0;0;0,1;0,1
12,00008;2323,16;0,4986451;5,205491;0,9856974;0,7820988;20;39;0,975;2;2,825;0,09087981;0,9087981;0,9222856;-67,09774;0,7250678;1;1;1;0;0;0,1;0,1
12,5001;2325,885;0,4988652;5,215637;0,9892533;0,7786874;13;33;0,825;3;2,7;0,09281404;0,9281403;0,950362;-61,65085;0,6966531;1;1;1;0;0;0,1;0,1
13,00011;2327,301;0,4989795;5,220551;0,9977978;0,7288694;20;39;0,975;2;2,75;0,09221826;0,9221826;0,9369487;-55,85307;0,6129698;1;1;1;0;0;0,1;0,1
13,50012;2324,7;0,4987695;5,20658;0,986564;0,7360008;20;39;0,975;2;2,75;0,09382022;0,9382022;0,9538103;-56,33854;0,6933355;1;1;1;0;0;0,1;0,1
14,00013;2323,296;0,4986558;5,197397;0,9850682;0,7367951;20;39;0,975;2;2,85;0,09393611;0,9393611;0,9554119;-55,5018;0,6597964;1;1;1;0;0;0,1;0,1
14,50014;2321,062;0,4984756;5,185158;0,9893113;0,7121353;40;40;1;1;2,825;0,09543993;0,9543992;0,9543992;-57,47227;0,6628581;1;1;1;0;0;0,1;0,1
15,00015;2314,698;0,4979601;5,154782;0,9872083;0,7452968;40;40;1;1;2,95;0,09470296;0,9470296;0,9470296;-46,24763;0,7182662;1;1;1;0;0;0,1;0,1
15,50016;2309,565;0,4975432;5,13044;0,9823144;0,7597051;13;38;0,95;3;2,825;0,09829186;0,9829186;0,9834308;-48,34313;0,7583603;1;1;1;0;0;0,1;0,1
16,00018;2300,089;0,496771;5,088174;0,9818867;0,7061424;13;36;0,9;3;2,8;0,09511547;0,9511546;0,9551645;-45,06221;0,6368154;1;1;1;0;0;0,1;0,1
16,50019;2285,6;0,4955829;5,024494;0,9818458;0,6773812;20;38;0,95;2;3;0,09420797;0,9420797;0,9462112;-50,29658;0,6298474;1;1;1;0;0;0,1;0,1
17,0002;2272,232;0,4944798;4,966493;0,9817798;0,6902999;13;37;0,925;3;2,975;0,09480145;0,9480145;0,9541361;-52,26173;0,6757787;1;1;1;0;0;0,1;0,1
17,50021;2258,546;0,4933427;4,907805;0,9751569;0,7168099;13;37;0,925;3;3,1;0,09060526;0,9060526;0,9140589;-43,12525;0,714943;1;1;1;0;0;0,1;0,1
18,00022;2249,212;0,4925624;4,868688;0,9749696;0,7947248;20;39;0,975;2;3,25;0,09307078;0,9307078;0,9313691;-41,12968;0,7309533;1;1;1;0;0;0,1;0,1
18,50023;2239,867;0,4917782;4,830445;0,9757289;0,8017192;20;39;0,975;2;3,275;0,09172785;0,9172785;0,9187656;-47,63244;0,6496922;1;1;1;0;0;0,1;0,1
19,00024;2223,191;0,4903689;4,762362;0,9682564;0,6986935;20;39;0,975;2;3,375;0,0888505;0,888505;0,8903283;-44,3699;0,7009901;1;1;1;0;0;0,1;0,1
19,50026;2210,877;0,489321;4,713381;0,9741035;0,8040314;20;39;0,975;2;3,275;0,09297529;0,9297529;0,933658;-44,74231;0,8306175;1;1;1;0;0;0,1;0,1
20,00027;2201,417;0,4885114;4,676579;0,9804619;0,8356436;20;39;0,975;2;3,425;0,09441482;0,9441482;0,9493911;-35,36185;0,8302723;1;1;1;0;0;0,1;0,1
20,50028;2187,672;0,4873284;4,621192;0,963187;0,8552055;20;39;0,975;2;3,425;0,09505667;0,9505666;0,9568989;-35,61126;0,7942196;1;1;1;0;0;0,1;0,1
21,00029;2174,781;0,4862111;4,570593;0,9511588;0,851495;20;39;0,975;2;3,45;0,09419835;0,9419835;0,9489735;-34,71529;0,8480833;1;1;1;0;0;0,1;0,1
