Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;1940,07;0,4645028;3,74458;0,883344;1079,122;1;5;0,125;30;0,475;0,01409802;0,1409802;0,2518846;-118,841;0,120157;1;1;1;0;0;0,1;0,1
0,9999996;1940,377;0,4645329;3,745061;0,8842116;0,2068034;1;1;0,025;40;0;0,004512154;0,04512154;0,1263992;-122,415;0,2039025;1;1;1;0;0;0,1;0,1
1,499999;1940,991;0,4645935;3,746974;0,8850357;0,2879952;1;1;0,025;40;0;0,004292532;0,04292532;0,120247;-122,415;0,2039025;1;1;1;0;0;0,1;0,1
1,999999;1941,583;0,4646515;3,748814;0,8858227;0,2883564;1;1;0,025;40;0;0,004082876;0,04082876;0,1143738;-122,4149;0,2039025;1;1;1;0;0;0,1;0,1
2,499998;1942,142;0,4647067;3,750574;0,8865683;0,2882793;1;1;0,025;40;0;0,003884193;0,03884193;0,108808;-122,415;0,2039025;1;1;1;0;0;0,1;0,1
2,999998;1942,682;0,4647596;3,752267;0,8872809;0,2880218;1;1;0,025;40;0;0,00369435;0,0369435;0,1034899;-122,415;0,2039025;1;1;1;0;0;0,1;0,1
3,499997;1943,195;0,46481;3,753878;0,8879537;0,2886448;1;1;0,025;40;0;0,003515205;0,03515205;0,09847152;-122,4149;0,2039024;1;1;1;0;0;0,1;0,1
3,999997;1943,691;0,4648587;3,75544;0,8886015;0,2884181;1;1;0,025;40;0;0,003342902;0,03342902;0,09364475;-122,4149;0,2039025;1;1;1;0;0;0,1;0,1
4,499997;1944,163;0,4649054;3,756934;0,889217;0,288177;1;1;0,025;40;0;0,003179295;0,03179295;0,08906161;-122,4149;0,2039025;1;1;1;0;0;0,1;0,1
4,999996;1944,614;0,4649493;3,758364;0,8898011;0,2880751;1;1;0,025;40;0;0,003023973;0,03023973;0,08471058;-122,4149;0,2039025;1;1;1;0;0;0,1;0,1
5,499996;1945,04;0,4649911;3,759717;0,8903555;0,2914287;1;1;0,025;40;0;0,002869704;0,02869704;0,08057836;-122,4434;0,2043711;1;1;1;0;0;0,1;0,1
5,999995;1945,467;0,4650334;3,761074;0,8909451;0,2644906;13;37;0,925;3;5,05;0,009117846;0,09117846;0,09339131;-116,3089;0,05302693;1;1;1;0;0;0,1;0,1
