Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2000,246;0,4703296;3,932029;0,9353297;351,9339;20;39;0,975;2;3,95;0,08046739;0,8046739;0,8253065;9,96701;0,5307497;1;1;1;0;0;0,1;0,1
0,9999996;2007,292;0,4709998;3,953356;0,9448029;0,1166326;20;39;0,975;2;3,9;0,09515651;0,951565;0,9759642;-0,105275;0,5459032;1;1;1;0;0;0,1;0,1
1,499999;2014,249;0,4716585;3,974707;0,9563927;0,1404275;20;39;0,975;2;3,85;0,0966342;0,966342;0,99112;13,73845;0,5945784;1;1;1;0;0;0,1;0,1
1,999999;2024,455;0,4726208;4,009778;0,9775929;0,1638981;20;39;0,975;2;3,85;0,09701477;0,9701477;0,9950234;13,98545;0,6129196;1;1;1;0;0;0,1;0,1
2,499998;2034,924;0,4736024;4,046159;0,9926006;0,1467688;20;39;0,975;2;3,85;0,09656952;0,9656951;0,9904567;22,01994;0,6322754;1;1;1;0;0;0,1;0,1
2,999998;2042,723;0,4743302;4,071281;0,9876018;0,1896795;20;39;0,975;2;3,7;0,09721456;0,9721456;0,9970725;25,58224;0,6794257;1;1;1;0;0;0,1;0,1
3,499997;2053,396;0,475321;4,109348;0,9948308;0,1842901;20;39;0,975;2;3,575;0,09698898;0,9698898;0,9947587;37,36083;0,6754702;1;1;1;0;0;0,1;0,1
3,999997;2063,803;0,4762821;4,146232;0,9923703;0,172024;40;40;1;1;3,775;0,09774011;0,9774011;0,9774011;29,41491;0,7356107;1;1;1;0;0;0,1;0,1
4,499997;2076,812;0,4774758;4,194264;0,9907288;0,1748526;40;40;1;1;3,65;0,09911072;0,9911072;0,9911073;32,13718;0,7439235;1;1;1;0;0;0,1;0,1
4,999996;2091,149;0,478782;4,248058;0,9937758;0,1447357;40;40;1;1;3,7;0,0993882;0,9938819;0,9938819;48,64999;0,7815114;1;1;1;0;0;0,1;0,1
5,499996;2104,581;0,4799967;4,299552;0,9916145;0,1433456;40;40;1;1;3,7;0,09955508;0,9955508;0,9955509;106,2225;0,7923741;1;1;1;0;0;0,1;0,1
5,999995;2102,126;0,4797755;4,286872;0,9705843;0,1940258;40;40;1;1;3,65;0,09999996;0,9999996;0,9999996;45,63507;0,680648;2,55;1;1;0;0;0,1;0,1
6,499995;2079,64;0,4777342;4,196116;0,9440551;0,09463526;40;40;1;1;3,65;0,09999996;0,9999996;0,9999996;47,6079;0,5957894;2,55;1;1;0;0;0,1;0,1
6,999994;2054,694;0,4754412;4,097716;0,916891;0,08883705;40;40;1;1;3,65;0,09999996;0,9999996;0,9999996;47,54598;0,6276894;2,55;1;1;0;0;0,1;0,1
7,499994;2028,865;0,4730349;3,997615;0,890083;0,08225586;40;40;1;1;3,75;0,09999996;0,9999996;0,9999996;28,44813;0,6600134;2,55;1;1;0;0;0,1;0,1
7,999993;2003,313;0,4706215;3,900399;0,8619759;0,05675795;40;40;1;1;3,8;0,09999996;0,9999996;0,9999996;-3,772667;0,6798995;2,55;1;1;0;0;0,1;0,1
8,500005;1977,079;0,468109;3,802076;0,8338114;0,04423627;40;40;1;1;3,9;0,09999996;0,9999996;0,9999996;-16,95742;0,6942996;2,55;1;1;0;0;0,1;0,1
9,000016;1951,637;0,4656377;3,708574;0,804904;0,04026035;40;40;1;1;4,1;0,09999996;0,9999996;0,9999996;-17,14054;0,6928192;2,55;1;1;0;0;0,1;0,1
9,500028;1927,429;0,4632541;3,621222;0,7760155;0,03954746;40;40;1;1;4,25;0,09999996;0,9999996;0,9999996;29,8642;0,6997963;2,55;1;1;0;0;0,1;0,1
10,00004;1903,696;0,4608856;3,537118;0,7478058;0,02695068;40;40;1;1;4,55;0,09999996;0,9999996;0,9999996;142,8141;0,7077569;2,55;1;1;0;0;0,1;0,1
10,50005;1880,873;0,4585787;3,457682;0,7214965;0,03756193;40;40;1;1;4,65;0,09999996;0,9999996;0,9999996;-136,6531;0,7059342;2,55;1;1;0;0;0,1;0,1
11,00006;1857,961;0,4562328;3,379126;0,6957493;0,06736391;40;40;1;1;4,7;0,09999996;0,9999996;0,9999996;-144,8289;0,7283063;2,55;1;1;0;0;0,1;0,1
11,50007;1834,523;0,4538008;3,299614;0,6705796;0,08043019;40;40;1;1;4,9;0,09999996;0,9999996;0,9999996;-137,4501;0,7341751;2,55;1;1;0;0;0,1;0,1
12,00008;1810,803;0,4513061;3,219808;0,646117;0,09498282;40;40;1;1;4,95;0,09999996;0,9999996;0,9999996;-129,4565;0,7564181;2,55;1;1;0;0;0,1;0,1
12,5001;1786,836;0,4487507;3,13975;0,6266074;0,09227207;40;40;1;1;5,05;0,09999996;0,9999996;0,9999996;-116,8599;0,7756253;2,55;1;1;0;0;0,1;0,1
13,00011;1762,314;0,4460985;3,058526;0,6080115;0,09297866;40;40;1;1;5,25;0,09999996;0,9999996;0,9999996;-126,9118;0,7777894;2,55;1;1;0;0;0,1;0,1
13,50012;1738,92;0,443532;2,981552;0,5906457;0,08946945;40;40;1;1;5,35;0,09999996;0,9999996;0,9999996;-143,5955;0,7930452;2,55;1;1;0;0;0,1;0,1
14,00013;1716,044;0,4409879;2,906921;0,5743366;0,07131603;40;40;1;1;5,6;0,09999996;0,9999996;0,9999996;-173,9966;0,7861335;2,55;1;1;0;0;0,1;0,1
14,50014;1693,693;0,4384682;2,834928;0,5587587;0,07075748;40;40;1;1;5,8;0,09999996;0,9999996;0,9999996;178,7895;0,7867306;2,55;1;1;0;0;0,1;0,1
15,00015;1671,768;0,4359631;2,76549;0,543566;0,08388332;40;40;1;1;6,1;0,09999996;0,9999996;0,9999996;174,9279;0,7589092;2,55;1;1;0;0;0,1;0,1
