Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;1975,422;0,467949;3,801266;0,9273803;1643,27;13;20;0,5;3;4,425;0,06382133;0,6382133;0,6210988;-130,4304;0,5733683;1;1;1;0;0;0,1;0,1
0,9999996;1982,568;0,4686375;3,825822;0,9391555;0,008883429;13;20;0,5;3;4,425;0,09193653;0,9193653;0,8994634;-23,96807;0,5690115;1;1;1;0;0;0,1;0,1
1,499999;1998,634;0,470176;3,881744;0,9465638;0,1048637;40;40;1;1;4,425;0,09529867;0,9529867;0,9529868;-19,83024;0,6155102;1;1;1;0;0;0,1;0,1
1,999999;2007,976;0,4710645;3,915813;0,9579319;0,1197075;40;40;1;1;4,275;0,09771104;0,9771104;0,9771104;-31,12918;0,6247136;1;1;1;0;0;0,1;0,1
2,499998;2026,198;0,4727845;3,981299;0,9767787;0,07438038;40;40;1;1;4,025;0,09769721;0,976972;0,976972;159,153;0,7590792;2,35;1;1;0;0;0,1;0,1
2,999998;2019,17;0,4721231;3,953117;0,9620193;0,02645928;40;40;1;1;3,875;0,09769063;0,9769062;0,9769062;154,9417;0,6861491;2,35;1;1;0;0;0,1;0,1
3,499997;1996,99;0,4700191;3,868994;0,9219211;0,036113;40;40;1;1;4,075;0,09767813;0,9767813;0,9767813;160,5538;0,6329997;2,35;1;1;0;0;0,1;0,1
3,999997;1985,049;0,468876;3,824772;0,9022802;0,04048239;40;40;1;1;4,075;0,09767228;0,9767228;0,9767229;156,3443;0,6466675;2,35;1;1;0;0;0,1;0,1
4,499997;1960,085;0,466462;3,733921;0,8650045;0,03839613;40;40;1;1;4,375;0,09766113;0,9766113;0,9766113;98,4709;0,6773663;2,35;1;1;0;0;0,1;0,1
4,999996;1947,19;0,4652022;3,687746;0,8474715;0,03542265;40;40;1;1;4,425;0,09765576;0,9765576;0,9765576;76,34191;0,6891639;2,35;1;1;0;0;0,1;0,1
5,499996;1921,548;0,4626704;3,597085;0,8122976;0,06318016;40;40;1;1;4,525;0,09764554;0,9764555;0,9764555;68,60021;0,7119676;2,35;1;1;0;0;0,1;0,1
5,999995;1908,562;0,461374;3,551763;0,7961788;0,07865706;40;40;1;1;4,675;0,09764069;0,9764069;0,9764069;74,67135;0,7218111;3,6;1;1;0;0;0,1;0,1
6,499995;1881,704;0,4586633;3,459732;0,7658396;0,08079538;40;40;1;1;5,025;0,09763147;0,9763147;0,9763147;91,56725;0,6263415;3,6;1;1;0;0;0,1;0,1
6,999994;1867,718;0,4572357;3,412878;0,7532389;0,1062889;40;40;1;1;5,275;0,09762708;0,9762708;0,9762708;92,40463;0,6097344;3,6;1;1;0;0;0,1;0,1
7,499994;1838,86;0,454253;3,317893;0,7284001;0,1286463;40;40;1;1;5,675;0,09761875;0,9761875;0,9761874;83,70571;0,6152352;3,6;1;1;0;0;0,1;0,1
7,999993;1824,482;0,4527489;3,271417;0,71618;0,1368824;40;40;1;1;5,825;0,09761479;0,9761479;0,9761479;89,95915;0,6231105;3,6;1;1;0;0;0,1;0,1
8,500005;1796,317;0,4497657;3,182388;0,6937461;0,1466073;40;40;1;1;6,225;0,09760726;0,9760726;0,9760726;93,59917;0,5988832;3,6;1;1;0;0;0,1;0,1
9,000016;1782,216;0,4482537;3,138666;0,6824195;0,1332605;40;40;1;1;6,475;0,09760369;0,9760368;0,9760368;97,83974;0,6011534;3,6;1;1;0;0;0,1;0,1
9,500028;1753,54;0,44514;3,051425;0,6599261;0,150317;20;39;0,975;2;6,85;0,09759688;0,9759688;0,9999996;110,0162;0,5986047;3,6;1;1;0;0;0,1;0,1
10,00004;1739,02;0,4435433;3,008019;0,6488821;0,1617305;20;39;0,975;2;7;0,09759365;0,9759365;0,9999996;113,9715;0,614511;3,6;1;1;0;0;0,1;0,1
10,50005;1710,484;0,4403645;2,924308;0,6272244;0,1595516;20;39;0,975;2;7,3;0,09758751;0,9758751;0,9999996;119,2158;0,6424003;3,6;1;1;0;0;0,1;0,1
11,00006;1695,904;0,4387187;2,881946;0,6166068;0,1475672;20;39;0,975;2;7,35;0,09758459;0,9758459;0,9999996;117,4853;0,6613729;3,6;1;1;0;0;0,1;0,1
11,50007;1666,033;0,4353023;2,795873;0,5957838;0,1356079;20;39;0,975;2;7,5;0,09757905;0,9757904;0,9999996;109,8715;0,6758788;3,6;1;1;0;0;0,1;0,1
