Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;2253,794;0,4929458;4,924894;0,9895421;51,69939;10;27;0,675;4;3,15;0,4092423;0,4092423;0,3854241;7,116189;0,005212807;1;1;1;0;0;0,1;1
0,9999996;2270,615;0,494346;4,974333;0,9924473;0,2017313;40;40;1;1;2,825;0,5023448;0,5023448;0,5023448;-14,831;0,1202728;1;1;1;0;0;0,1;1
1,499999;2289,383;0,4958942;5,056688;0,9972444;0,1788187;13;38;0,95;3;2,45;0,5021057;0,5021057;0,4980657;46,41961;0,1430269;1;1;1;0;0;0,1;1
1,999999;2284,942;0,4955291;5,038822;0,9966691;0,2497117;4;26;0,65;10;2,05;0,5119168;0,5119168;0,5279378;63,08856;0,1477092;1;1;1;0;0;0,1;1
2,499998;2259,358;0,4934103;4,931552;0,9945235;0,3612396;8;22;0,55;5;2,825;0,4758744;0,4758744;0,4789107;50,02365;0,4377576;1;1;1;0;0;0,1;1
2,999998;2240,912;0,4918661;4,846479;0,9674587;0,5656809;13;21;0,525;3;2,55;0,8470362;0,8470362;0,8955317;56,6484;0,6566594;1;5;1;0;0;0,1;1
3,499997;2205,691;0,4888779;4,710908;0,9844695;0,8314455;40;40;1;1;3,2;0,9838054;0,9838054;0,9838054;46,00577;0,819524;1;5;1;0;0;0,1;1
3,999997;2135,932;0,4828;4,462847;0,942938;0,8600326;40;40;1;1;4,125;0,9771603;0,9771603;0,9771603;58,32126;0,7985071;1;5;1;0;0;0,1;1
4,499997;2021,732;0,4723645;4,03413;0,8589151;0,8684554;1;1;0,025;40;0;NaN;NaN;NaN;NaN;0;1,26;5;1;0;0;0,1;1
4,999996;2021,732;0,4723645;4,03413;0,8589151;0;1;1;0,025;40;0;NaN;NaN;NaN;NaN;0;1,59;5;1;0;0;0,1;1
5,499996;2021,732;0,4723645;4,03413;0,8589151;0;1;1;0,025;40;0;NaN;NaN;NaN;NaN;0;1,59;5;1;0;0;0,1;1
5,999995;2021,732;0,4723645;4,03413;0,8589151;0;1;1;0,025;40;0;NaN;NaN;NaN;NaN;0;1,59;5;1;0;0;0,1;1
6,499995;2021,732;0,4723645;4,03413;0,8589151;0;1;1;0,025;40;0;NaN;NaN;NaN;NaN;0;1,59;5;1;0;0;0,1;1
