Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageNeighborhood;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Move forward intensity;Friction intensity;Max speed intensity
0,5000001;1994,678;0,4697985;3,938697;0,9547647;72,46462;13;29;0,725;3;4,175;0,2013625;0,6895976;0,6827475;-0,6306432;0,130352;1;1;1;0;0;0,1;0,388
0,9999996;2054,152;0,475391;4,143901;0,9852129;0,1935615;8;31;0,775;5;3,225;0,5166901;0,5166901;0,5463263;22,5005;0,2995762;1;1;1;0;0;0,1;1
1,499999;2189,178;0,4874587;4,650926;0,9900816;0,2826954;20;39;0,975;2;2,625;0,5859641;0,5859641;0,5946981;0,2777093;0,2313946;1;1;1;0;0;0,1;1
1,999999;2282,994;0,4953686;5,047122;0,9977003;0,4815973;8;26;0,65;5;2,575;0,6251746;0,6251746;0,6420048;0,9891947;0,4070043;1;1;1;0;0;0,1;1
2,499998;2344,761;0,5003811;5,310851;0,9972047;0,4430217;8;16;0,4;5;2,475;0,6351592;0,6351592;0,560147;16,59375;0,2991728;1;1;1;0;0;0,1;1
2,999998;2405,239;0,505147;5,579394;0,9977563;0,3752237;6;20;0,5;6;2,55;0,5974444;0,5974444;0,6419805;2,530872;0,2808467;1;1,7;1;0;0;0,1;1
3,499997;2402,434;0,5049289;5,587212;0,9846889;0,2717174;10;34;0,85;4;3,175;0,809811;0,809811;0,7892014;2,14832;0,247555;1;5;1;0;0;0,1;1
3,999997;2405,632;0,5051773;5,650672;0,9899392;0,3661375;1;5;0,125;36;0,275;NaN;NaN;0,7415089;NaN;0,09678402;1,96;5;1;0;0;0,1;1
4,499997;2391,768;0,5040971;5,588242;0,9818767;0,8057207;1;5;0,125;36;0,25;NaN;NaN;1;NaN;0,1254766;3,47;5;1;0;0;0,1;1
4,999996;2369,947;0,5023825;5,485845;0,9721078;0,9264278;1;1;0,025;40;0;NaN;NaN;NaN;NaN;0,025;3,47;5;1;0;0;0,1;1
5,499996;2367,743;0,5022083;5,475077;0,9721078;0,9998927;1;1;0,025;40;0;NaN;NaN;NaN;NaN;0,025;3,47;5;1;0;0;0,1;1
5,999995;2365,717;0,502048;5,46532;0,9721078;1,000145;1;1;0,025;40;0;NaN;NaN;NaN;NaN;0,025;3,47;5;1;0;0;0,1;1
